Product,Demand,Historical_Demand,Sold,Unmet,Fare,Revenue,Legs,Tasks,Assigned_Fleets,Bottleneck_Leg,Bottleneck_Shadow_Price
P016355,54.5,54.09,47.15,7.35,223.0,10514.45,AA0117TFBBOD,AA0117,F0C0Y76,AA0117TFBBOD,10.4525
P016438,42.95,43.18,42.95,0.0,244.0,10479.8,AA0012TFBCPT,AA0012,F16C0Y165,AA0012TFBCPT,9.57
P010150,116.45,113.01,77.05,39.4,134.0,10324.7,AA0244MBYNFY,super_AA0244,F16C0Y165,AA0244MBYNFY,6.365
P031891,39.7,42.21,39.7,0.0,259.0,10282.3,AA0854MJITFB,AA0854,F16C0Y165,AA0854MJITFB,11.5525
P016559,42.95,44.61,42.95,0.0,239.0,10265.05,AA0002TFBEDB,AA0002,F16C0Y165,AA0002TFBEDB,10.5775
P017403,84.4,80.75,71.7,12.7,143.0,10253.1,AA0036TFBNTQ,AA0036,F16C0Y165,AA0036TFBNTQ,6.52
P011206,88.2,88.29,78.25,9.95,131.0,10250.75,AA0223NFYMBY,AA0223,F16C0Y165,AA0223NFYMBY,3.93
P042600,88.45,86.83,88.1,0.35,116.0,10219.6,AA0704ZWSMBY,AA0704,F16C0Y165,AA0704ZWSMBY,0.29
P014776,167.15,158.15,65.15,102.0,156.0,10163.4,AA0259QWSMBY,AA0259,F16C0Y165,AA0259QWSMBY,7.8
P016078,29.35,28.5,29.35,0.0,342.0,10037.7,AA0055TDDBOD,,,AA0055TDDBOD,0.0
P031117,48.65,48.0,48.65,0.0,204.0,9924.6,AA0892IOMTBO,AA0892,F16C0Y165,AA0892IOMTBO,9.135
P017571,48.85,48.99,48.85,0.0,203.0,9916.55,AA0020TFBPSE,AA0020,F16C0Y165,AA0020TFBPSE,8.375
P041429,99.65,98.9,55.6,44.05,177.0,9841.2,AA0865TKDMJI,AA0865,F0C0Y76,AA0865TKDMJI,8.4075
P011496,67.55,65.12,67.55,0.0,145.0,9794.75,AA0039NTQTFB,AA0039,F16C0Y165,AA0039NTQTFB,4.8925
P016647,45.25,48.41,45.25,0.0,213.0,9638.25,AA0660TFBEGX,AA0660,F16C0Y165,AA0660TFBEGX,6.905
P047173,14.9,15.9,14.9,0.0,646.69,9635.75,AA2701BODMBT,AA2701,F16C0Y165,AA2701BODMBT,1.0856
P017542,119.85,114.41,106.8,13.05,90.0,9612.0,AA0530TFBPOU,AA0530,F16C0Y165,AA0530TFBPOU,2.62
P006579,64.5,65.44,64.5,0.0,149.0,9610.5,AA0227HEMTKD,super_AA0227,F16C0Y165,AA0227HEMTKD,6.4125
P012780,74.75,74.58,56.9,17.85,168.0,9559.2,AA0023PSETFB,AA0023,F16C0Y165,AA0023PSETFB,8.355
P017576,72.0,69.97,56.45,15.55,169.0,9540.05,AA0020TFBPSE,AA0020,F16C0Y165,AA0020TFBPSE,8.375
P016573,21.3,22.43,21.3,0.0,447.0,9521.1,AA0004TFBEDB,AA0004,F16C0Y165,AA0004TFBEDB,13.095
P017361,48.1,46.91,47.4,0.7,198.0,9385.2,AA0018TFBNDP,AA0018,F16C0Y165,AA0018TFBNDP,8.1525
P016917,24.65,25.03,24.65,0.0,379.0,9342.35,AA0123TFBGBJ,AA0123,F16C0Y165,AA0123TFBGBJ,13.5775
P008715,77.5,78.78,77.5,0.0,120.0,9300.0,AA0613MBTTFB,AA0613,F16C0Y165,AA0613MBTTFB,2.7025
P016740,45.3,44.07,45.3,0.0,205.0,9286.5,AA0008TFBFXS,AA0008,F16C0Y165,AA0008TFBFXS,8.0
P012676,43.9,45.45,27.3,16.6,340.0,9282.0,AA0021PSETFB -> AA0067TFBLUO,AA0021 -> super_AA0067,F16C0Y165 -> F0C0Y76,AA0067TFBLUO,9.11
P021656,148.6,149.29,104.1,44.5,89.0,9264.9,AA0505TOBTFB,AA0505,F16C0Y165,AA0505TOBTFB,4.45
P031600,84.1,87.22,79.65,4.45,116.0,9239.4,AA0703MBYZWS,AA0703,F16C0Y165,AA0703MBYZWS,2.32
P003770,108.65,103.56,108.65,0.0,85.0,9235.25,AA0646CMJMBT,AA0646,F16C0Y165,AA0646CMJMBT,0.0
P022961,45.65,47.48,45.65,0.0,202.0,9221.3,AA0845CMJIOM,AA0845,F16C0Y165,AA0845CMJIOM,2.975
P016380,65.55,62.1,65.55,0.0,140.0,9177.0,AA0668TFBBVT,AA0668,F16C0Y165,AA0668TFBBVT,5.05
P021660,76.35,73.37,76.25,0.1,120.0,9150.0,AA0507TOBTFB,AA0507,F16C0Y165,AA0507TOBTFB,1.7125
P006537,60.2,59.66,60.2,0.0,151.0,9090.2,AA0249HEMMBY,AA0249,F16C0Y165,AA0249HEMMBY,5.225
P019599,70.2,72.69,69.1,1.1,131.0,9052.1,AA0226TKDHEM,super_AA0226,F16C0Y165,AA0226TKDHEM,0.3275
P039990,31.95,30.57,31.95,0.0,282.0,9009.9,AA0875TFBMJI,AA0875,F16C0Y165,AA0875TFBMJI,12.19
P047184,16.15,15.9,16.15,0.0,554.66,8957.74,AA2702IOMCMJ,AA2702,F16C0Y165,AA2702IOMCMJ,1.7918
P016271,30.15,32.09,30.15,0.0,294.0,8864.1,AA0097TFBBOD,AA0097,F16C0Y165,AA0097TFBBOD,8.795
P016946,33.15,32.69,33.15,0.0,267.0,8851.05,AA0129TFBGBJ,AA0129,F16C0Y165,AA0129TFBGBJ,9.3375
P042611,76.1,73.6,76.0,0.1,116.0,8816.0,AA0706ZWSMBY,AA0706,F16C0Y165,AA0706ZWSMBY,0.29
P003706,34.95,34.65,34.95,0.0,252.0,8807.4,AA0044CFUBOD,AA0044,F0C0Y76,AA0044CFUBOD,0.0
P017645,68.65,70.78,68.25,0.4,129.0,8804.25,AA0632TFBQIY,AA0632,F16C0Y165,AA0632TFBQIY,5.15
P020007,51.55,50.76,51.55,0.0,170.0,8763.5,AA0251TKEMBY,AA0251,F16C0Y165,AA0251TKEMBY,7.4
P002946,41.3,40.89,41.3,0.0,212.0,8755.6,AA0094BODTFB,AA0094,F16C0Y165,AA0094BODTFB,0.0
P015775,69.2,64.41,69.2,0.0,125.0,8650.0,AA0483TBOTFB,AA0483,F16C0Y165,AA0483TBOTFB,1.7575
P012769,51.55,55.75,51.4,0.15,168.0,8635.2,AA0021PSETFB,AA0021,F16C0Y165,AA0021PSETFB,7.89
P031132,31.9,31.76,31.9,0.0,270.0,8613.0,AA0852IOMTFB,AA0852,F16C0Y165,AA0852IOMTFB,10.715
P015876,53.15,55.13,53.15,0.0,162.0,8610.3,AA0232TBOTKE,super_AA0232,F16C0Y165,AA0232TBOTKE,0.0
P004621,54.8,51.63,54.8,0.0,156.0,8548.8,AA0005EDBMBY,AA0005,F16C0Y165,AA0005EDBMBY,6.5375
P020166,54.6,53.15,54.4,0.2,157.0,8540.8,AA0225TKETGP,super_AA0225,F16C0Y165,AA0225TKETGP,3.595
P033255,31.6,31.42,31.6,0.0,270.0,8532.0,AA0862PHHQEY,AA0862,F16C0Y165,AA0862PHHQEY,11.35
P012981,67.85,69.77,53.9,13.95,158.0,8516.2,AA0030QEYCPT,AA0030,F16C0Y165,AA0030QEYCPT,7.715
P017399,50.6,47.26,50.6,0.0,168.0,8500.8,AA0016TFBNJB,AA0016,F16C0Y165,AA0016TFBNJB,1.9375
P031278,29.4,29.98,29.4,0.0,288.0,8467.2,AA0810LPBTFB,AA0810,F16C0Y165,AA0810LPBTFB,9.34
P014312,66.15,61.88,64.55,1.6,131.0,8456.05,AA0633QIYTFB,AA0633,F16C0Y165,AA0633QIYTFB,5.8725
P033288,36.0,35.78,34.85,1.15,242.0,8433.7,AA0858PHHTFB,AA0858,F16C0Y165,AA0858PHHTFB,11.1725
P033350,38.75,38.39,38.75,0.0,217.0,8408.75,AA0812PHHTKD,AA0812,F16C0Y165,AA0812PHHTKD,4.505
P003675,85.75,88.46,59.2,26.55,142.0,8406.4,AA0671BVTTFB,AA0671,F16C0Y165,AA0671BVTTFB,6.6475
P038999,28.8,28.39,28.8,0.0,289.0,8323.2,AA0891TBOIOM,AA0891,F16C0Y165,AA0891TBOIOM,8.9775
P016282,28.25,29.06,28.25,0.0,294.0,8305.5,AA0099TFBBOD,AA0099,F16C0Y165,AA0099TFBBOD,8.8275
P011217,130.1,126.38,63.4,66.7,131.0,8305.4,AA0245NFYMBY,super_AA0245,F16C0Y165,AA0245NFYMBY,6.55
P033260,23.15,22.01,23.15,0.0,358.0,8287.7,AA0862PHHQEY,AA0862,F16C0Y165,AA0862PHHQEY,11.35
P017267,103.45,103.13,92.85,10.6,89.0,8263.65,AA0452TFBMBY,AA0452,F16C0Y165,AA0452TFBMBY,1.78
P002823,23.45,24.0,23.45,0.0,349.0,8184.05,AA0053BODTDD,AA0053,F0C0Y76,AA0053BODTDD,0.0
P022147,28.95,30.58,28.95,0.0,282.0,8163.9,AA0870BODIOM,AA0870,F16C0Y165,AA0870BODIOM,6.2775
P035627,37.65,38.46,37.3,0.35,218.0,8131.4,AA0861QEYPHH,AA0861,F16C0Y165,AA0861QEYPHH,10.2
P014169,65.25,66.16,62.6,2.65,129.0,8075.4,AA0657QIYQEY,AA0657,F16C0Y165,AA0657QIYQEY,5.3875
P017172,110.8,110.06,78.3,32.5,103.0,8064.9,AA0606TFBMBT,AA0606,F16C0Y165,AA0606TFBMBT,5.15
P013093,80.05,83.04,76.6,3.45,105.0,8043.0,AA0626QEYMBT,AA0626,F16C0Y165,AA0626QEYMBT,3.695
P039109,40.6,38.67,40.6,0.0,198.0,8038.8,AA0742TFBBUM,AA0742,F16C0Y165,AA0742TFBBUM,8.09
P031894,28.2,28.31,28.2,0.0,285.0,8037.0,AA0854MJITFB,AA0854,F16C0Y165,AA0854MJITFB,11.5525
P012775,39.4,35.96,39.4,0.0,203.0,7998.2,AA0023PSETFB,AA0023,F16C0Y165,AA0023PSETFB,8.355
P039114,49.5,49.44,46.5,3.0,172.0,7998.0,AA0742TFBBUM,AA0742,F16C0Y165,AA0742TFBBUM,8.09
P010645,99.05,88.23,90.65,8.4,88.0,7977.2,AA0245MBYTFB,super_AA0245,F16C0Y165,AA0245MBYTFB,1.76
P016311,35.75,33.58,35.75,0.0,223.0,7972.25,AA0103TFBBOD,AA0103,F16C0Y165,AA0103TFBBOD,2.15
P005358,60.2,60.6,56.05,4.15,142.0,7959.1,AA0661EGXTFB,AA0661,F16C0Y165,AA0661EGXTFB,6.1125
P010726,69.75,68.65,69.15,0.6,115.0,7952.25,AA0469MBYTFB,AA0469,F16C0Y165,AA0469MBYTFB,4.4875
P017634,61.45,64.24,61.45,0.0,129.0,7927.05,AA0630TFBQIY,AA0630,F16C0Y165,AA0630TFBQIY,3.3625
P010473,90.35,90.6,74.05,16.3,107.0,7923.35,AA0565MBYQEY,AA0565,F16C0Y165,AA0565MBYQEY,5.2
P003917,56.65,54.55,50.75,5.9,156.0,7917.0,AA0015CPTTFB,AA0015,F16C0Y165,AA0015CPTTFB,7.4625
P008188,56.75,57.05,56.75,0.0,139.0,7888.25,AA0647MBTCMJ,AA0647,F16C0Y165,AA0647MBTCMJ,5.2875
P021849,51.35,48.82,51.35,0.0,153.0,7856.55,AA0641UVTTFB,AA0641,F16C0Y165,AA0641UVTTFB,3.0125
P022131,17.7,17.92,17.7,0.0,443.0,7841.1,AA3298BODEVU,AA3298,F12C12Y48,AA3298BODEVU,0.0
P025596,9.25,10.48,9.25,0.0,845.0,7816.25,AA0106BODTFB -> AA3295EVUBOD,AA0106 -> AA3295,F16C0Y165 -> F12C12Y48,AA3295EVUBOD,1.86
P003752,85.8,89.41,85.8,0.0,91.0,7807.8,AA0628CMJMBT,AA0628,F16C0Y165,AA0628CMJMBT,4.25
P010671,75.95,74.74,67.75,8.2,115.0,7791.25,AA0457MBYTFB,AA0457,F16C0Y165,AA0457MBYTFB,5.0325
P044443,53.25,50.22,53.25,0.0,146.0,7774.5,BA2604MBQMBY,BA2604,F0C0Y76,BA2604MBQMBY,4.3125
P005608,38.7,35.78,37.9,0.8,204.0,7731.6,AA0007FXSTFB,AA0007,F0C0Y76,AA0007FXSTFB,9.645
P016619,60.1,62.82,59.8,0.3,129.0,7714.2,AA0672TFBEFO,AA0672,F16C0Y165,AA0672TFBEFO,5.865
P009656,37.2,36.28,37.2,0.0,207.0,7700.4,AA0006MBYEDB,AA0006,F16C0Y165,AA0006MBYEDB,6.8125
P003928,57.4,55.8,49.1,8.3,156.0,7659.6,AA0025CPTTFB,AA0025,F16C0Y165,AA0025CPTTFB,7.575
P010484,94.55,96.09,71.55,23.0,107.0,7655.85,AA0569MBYQEY,AA0569,F16C0Y165,AA0569MBYQEY,5.225
P011188,40.5,42.24,40.5,0.0,189.0,7654.5,AA0019NDPTFB,AA0019,F16C0Y165,AA0019NDPTFB,1.5425
P031622,109.5,112.8,65.8,43.7,116.0,7632.8,AA0709MBYZWS,AA0709,F16C0Y165,AA0709MBYZWS,5.505
P017278,87.6,92.74,85.7,1.9,89.0,7627.3,AA0454TFBMBY,AA0454,F16C0Y165,AA0454TFBMBY,1.29
P031615,54.7,57.29,54.7,0.0,139.0,7603.3,AA0709MBYZWS,AA0709,F16C0Y165,AA0709MBYZWS,5.505
P016781,28.45,29.19,28.45,0.0,267.0,7596.15,AA0187BODGBJ -> AA0083TFBBOD,AA0187 -> AA0083,F16C0Y165 -> F16C0Y165,AA0083TFBBOD,10.8925
P009897,115.0,116.91,74.65,40.35,101.0,7539.65,AA0242MBYHEM,AA0242,F16C0Y165,AA0242MBYHEM,4.545
P039004,38.45,40.4,38.45,0.0,194.0,7459.3,AA0891TBOIOM,AA0891,F16C0Y165,AA0891TBOIOM,8.9775
P015808,59.6,59.07,59.6,0.0,125.0,7450.0,AA0491TBOTFB,AA0491,F16C0Y165,AA0491TBOTFB,2.01
P017894,80.1,75.66,80.1,0.0,93.0,7449.3,AA0488TFBTBO,AA0488,F16C0Y165,AA0488TFBTBO,0.1325
P010684,53.2,57.83,53.2,0.0,140.0,7448.0,AA0461MBYTFB,AA0461,F16C0Y165,AA0461MBYTFB,4.395
P008699,55.55,54.08,55.55,0.0,134.0,7443.7,AA0609MBTTFB,AA0609,F16C0Y165,AA0609MBTTFB,4.5125
P031008,20.3,19.52,20.3,0.0,366.0,7429.8,AA0871IOMBOD,AA0871,F16C0Y165,AA0871IOMBOD,11.65
P002390,29.95,28.15,29.95,0.0,248.0,7427.6,AA0136BODQEY,AA0136,F16C0Y165,AA0136BODQEY,0.0
P012961,29.5,31.86,29.5,0.0,250.0,7375.0,AA0137QEYBOD,AA0137,F16C0Y165,AA0137QEYBOD,6.635
P012949,21.3,20.13,21.3,0.0,346.0,7369.8,AA0135QEYBOD,AA0135,F0C0Y76,AA0135QEYBOD,12.37
P031903,109.8,111.96,41.95,67.85,175.0,7341.25,AA0848MJITKD,AA0848,F0C0Y76,AA0848MJITKD,8.75
P009908,108.9,103.59,72.05,36.85,101.0,7277.05,AA0248MBYHEM,AA0248,F16C0Y165,AA0248MBYHEM,5.05
P018109,41.1,39.11,41.1,0.0,176.0,7233.6,AA0232TFBTKE,,,AA0232TFBTKE,0.0
P012791,43.0,45.9,43.0,0.0,168.0,7224.0,AA0029PSETFB,AA0029,F16C0Y165,AA0029PSETFB,6.055
P014180,55.95,55.56,55.95,0.0,129.0,7217.55,AA0659QIYQEY,AA0659,F16C0Y165,AA0659QIYQEY,4.1525
P041441,28.5,27.88,28.5,0.0,253.0,7210.5,AA0895TKDPHH,AA0895,F16C0Y165,AA0895TKDPHH,6.9925
P022405,41.35,38.88,41.35,0.0,174.0,7194.9,AA0743BUMTFB,AA0743,F16C0Y165,AA0743BUMTFB,7.615
P031007,29.1,28.04,29.1,0.0,246.0,7158.6,AA0871IOMBOD,AA0871,F16C0Y165,AA0871IOMBOD,11.65
P025574,16.45,16.85,16.45,0.0,435.0,7155.75,AA3297EVUBOD,AA3297,F12C12Y48,AA3297EVUBOD,0.0
P013267,61.15,59.61,61.15,0.0,117.0,7154.55,AA0578QEYTBO,AA0578,F16C0Y165,AA0578QEYTBO,3.9375
P019592,48.3,49.01,48.3,0.0,148.0,7148.4,AA0226TKDHEM,super_AA0226,F16C0Y165,AA0226TKDHEM,0.3275
P018305,54.95,53.96,54.95,0.0,130.0,7143.5,AA0648TFBUVT,AA0648,F16C0Y165,AA0648TFBUVT,0.0
P016227,24.25,22.56,24.25,0.0,294.0,7129.5,AA0087TFBBOD,AA0087,F16C0Y165,AA0087TFBBOD,10.995
P019852,86.9,88.71,82.1,4.8,86.0,7060.6,AA0327TKDTFB,AA0327,F16C0Y165,AA0327TKDTFB,2.015
P042610,20.15,19.56,20.15,0.0,349.0,7032.35,AA0706ZWSMBY,AA0706,F16C0Y165,AA0706ZWSMBY,0.29
P009648,50.05,50.07,45.6,4.45,154.0,7022.4,AA0006MBYEDB,AA0006,F16C0Y165,AA0006MBYEDB,6.8125
P013373,85.05,82.01,81.2,3.85,86.0,6983.2,AA0580QEYTOB,AA0580,F16C0Y165,AA0580QEYTOB,1.78
P022960,50.55,48.25,46.6,3.95,149.0,6943.4,AA0845CMJIOM,AA0845,F16C0Y165,AA0845CMJIOM,2.975
P017587,40.95,38.68,40.95,0.0,169.0,6920.55,AA0022TFBPSE,AA0022,F16C0Y165,AA0022TFBPSE,6.4225
P047161,58.7,56.85,58.7,0.0,117.85,6918.02,BA2700NGSMBY,BA2700,F16C0Y165,BA2700NGSMBY,0.5303
P041759,48.85,48.07,48.85,0.0,141.0,6887.85,AA0755TUMTFB,AA0755,F16C0Y165,AA0755TUMTFB,6.2425
P017344,77.25,79.05,77.25,0.0,89.0,6875.25,AA0474TFBMBY,AA0474,F16C0Y165,AA0474TFBMBY,0.5025
P013124,64.1,60.39,64.1,0.0,107.0,6858.7,AA0564QEYMBY,AA0564,F16C0Y165,AA0564QEYMBY,4.15
P003925,32.5,35.62,32.5,0.0,211.0,6857.5,AA0015CPTTFB,AA0015,F16C0Y165,AA0015CPTTFB,7.4625
P034978,34.6,37.46,34.5,0.1,198.0,6831.0,AA0877QEYIOM,AA0877,F16C0Y165,AA0877QEYIOM,1.8275
P033273,31.7,31.7,31.7,0.0,215.0,6815.5,AA0890PHHTBO,AA0890,F16C0Y165,AA0890PHHTBO,8.78
P005058,53.05,52.26,53.05,0.0,128.0,6790.4,AA0679EFOTFB,AA0679,F16C0Y165,AA0679EFOTFB,5.195
P005380,47.75,48.95,47.75,0.0,142.0,6780.5,AA0665EGXTFB,AA0665,F16C0Y165,AA0665EGXTFB,1.6925
P017185,56.0,59.58,56.0,0.0,121.0,6776.0,AA0608TFBMBT,AA0608,F16C0Y165,AA0608TFBMBT,5.1125
P019841,82.55,82.66,78.4,4.15,86.0,6742.4,AA0325TKDTFB,AA0325,F16C0Y165,AA0325TKDTFB,1.72
P017311,86.7,89.37,75.55,11.15,89.0,6723.95,AA0460TFBMBY,AA0460,F16C0Y165,AA0460TFBMBY,2.535
P004707,24.3,25.67,24.3,0.0,276.0,6706.8,AA0003EDBTFB,AA0003,F16C0Y165,AA0003EDBTFB,0.93
P018268,78.2,78.93,75.3,2.9,89.0,6701.7,AA0514TFBTOB,AA0514,F16C0Y165,AA0514TFBTOB,1.005
P025566,17.55,18.42,17.55,0.0,381.0,6686.55,AA3297EVUBOD,AA3297,F12C12Y48,AA3297EVUBOD,0.0
P008199,48.05,49.99,48.05,0.0,139.0,6678.95,AA0649MBTCMJ,AA0649,F16C0Y165,AA0649MBTCMJ,5.5875
P012880,23.0,22.31,23.0,0.0,290.0,6670.0,AA0152PUABOD,super_AA0152,F0C0Y76,AA0152PUABOD,0.2625
P015830,53.35,52.76,53.35,0.0,125.0,6668.75,AA0495TBOTFB,AA0495,F16C0Y165,AA0495TBOTFB,4.625
P016497,106.35,103.42,74.9,31.45,89.0,6666.1,AA0522TFBCVS,AA0522,F16C0Y165,AA0522TFBCVS,3.56
P016508,74.75,74.34,74.75,0.0,89.0,6652.75,AA0524TFBCVS,AA0524,F16C0Y165,AA0524TFBCVS,0.36
P016630,52.5,50.83,51.55,0.95,129.0,6649.95,AA0676TFBEFO,AA0676,F16C0Y165,AA0676TFBEFO,5.4175
P008694,43.15,41.78,43.15,0.0,154.0,6645.1,AA0609MBTTFB,AA0609,F16C0Y165,AA0609MBTTFB,4.5125
P017394,36.3,37.51,36.3,0.0,183.0,6642.9,AA0016TFBNJB,AA0016,F16C0Y165,AA0016TFBNJB,1.9375
P014701,24.15,23.39,24.15,0.0,275.0,6641.25,AA0549QTQTFB,AA0549,F16C0Y165,AA0549QTQTFB,6.5925
P000153,26.35,25.91,26.35,0.0,252.0,6640.2,AA0043BODCFU,AA0043,F0C0Y76,AA0043BODCFU,8.6025
P011485,45.6,46.6,45.6,0.0,145.0,6612.0,AA0037NTQTFB,AA0037,F16C0Y165,AA0037NTQTFB,4.975
P012783,51.25,52.73,47.8,3.45,138.0,6596.4,AA0029PSETFB,AA0029,F16C0Y165,AA0029PSETFB,6.055
P018066,42.25,41.94,42.25,0.0,156.0,6591.0,AA0320TFBTKD,AA0320,F16C0Y165,AA0320TFBTKD,3.5825
P031161,33.45,32.89,33.45,0.0,197.0,6589.65,AA0838IOMTKD,AA0838,F16C0Y165,AA0838IOMTKD,8.455
P047168,10.0,9.92,10.0,0.0,657.18,6571.76,AA2701BODMBT,AA2701,F16C0Y165,AA2701BODMBT,1.0856
P040021,44.1,43.86,44.1,0.0,149.0,6570.9,AA0758TFBNDJ,AA0758,F16C0Y165,AA0758TFBNDJ,0.885
P012758,38.6,35.39,36.7,1.9,179.0,6569.3,AA0683PSEQEY,AA0683,F0C0Y76,AA0683PSEQEY,8.675
P011343,23.05,22.0,23.05,0.0,285.0,6569.25,AA0017NJBTFB,AA0017,F16C0Y165,AA0017NJBTFB,8.4525
P016220,46.35,45.46,29.8,16.55,219.0,6526.2,AA0083TFBBOD,AA0083,F16C0Y165,AA0083TFBBOD,10.8925
P033253,20.4,20.66,20.4,0.0,319.0,6507.6,AA0862PHHQEY,AA0862,F16C0Y165,AA0862PHHQEY,11.35
P011345,28.9,30.13,28.9,0.0,225.0,6502.5,AA0017NJBTFB,AA0017,F16C0Y165,AA0017NJBTFB,8.4525
P003919,36.15,40.05,36.15,0.0,179.0,6470.85,AA0015CPTTFB,AA0015,F16C0Y165,AA0015CPTTFB,7.4625
P013187,36.1,36.94,36.1,0.0,179.0,6461.9,AA0686QEYPSE,AA0686,F16C0Y165,AA0686QEYPSE,6.155
P016564,45.5,42.85,30.3,15.2,213.0,6453.9,AA0002TFBEDB,AA0002,F16C0Y165,AA0002TFBEDB,10.5775
P021638,53.6,56.35,53.6,0.0,120.0,6432.0,AA0503TOBTFB,AA0503,F16C0Y165,AA0503TOBTFB,3.3675
P003931,26.6,25.99,26.6,0.0,241.0,6410.6,AA0025CPTTFB,AA0025,F16C0Y165,AA0025CPTTFB,7.575
P033202,26.6,26.14,26.6,0.0,241.0,6410.6,AA0850PHHPBL,AA0850,F16C0Y165,AA0850PHHPBL,2.5825
P012967,21.65,19.88,21.65,0.0,296.0,6408.4,AA0137QEYBOD,AA0137,F16C0Y165,AA0137QEYBOD,6.635
P012983,35.35,36.55,35.35,0.0,181.0,6398.35,AA0030QEYCPT,AA0030,F16C0Y165,AA0030QEYCPT,7.715
P013201,49.85,50.94,49.85,0.0,128.0,6380.8,AA0650QEYQIY,AA0650,F16C0Y165,AA0650QEYQIY,0.0
P014325,44.25,44.76,44.25,0.0,144.0,6372.0,AA0635QIYTFB,AA0635,F16C0Y165,AA0635QIYTFB,6.435
P017245,90.2,88.92,71.55,18.65,89.0,6367.95,AA0244TFBMBY,super_AA0244,F16C0Y165,AA0244TFBMBY,4.08
P031283,24.4,24.37,24.4,0.0,260.0,6344.0,AA0810LPBTFB,AA0810,F16C0Y165,AA0810LPBTFB,9.34
P035616,29.05,29.67,29.0,0.05,218.0,6322.0,AA0809QEYPHH,AA0809,F16C0Y165,AA0809QEYPHH,10.395
P040996,21.35,20.42,21.35,0.0,296.0,6319.6,AA0754TFBTUM,AA0754,F16C0Y165,AA0754TFBTUM,6.08
P006535,52.9,53.22,52.0,0.9,121.0,6292.0,AA0249HEMMBY,AA0249,F16C0Y165,AA0249HEMMBY,5.225
P040990,29.85,31.12,29.85,0.0,210.0,6268.5,AA0754TFBTUM,AA0754,F16C0Y165,AA0754TFBTUM,6.08
P017161,62.15,60.23,60.85,1.3,103.0,6267.55,AA0604TFBMBT,AA0604,F16C0Y165,AA0604TFBMBT,3.6125
P010649,54.45,58.7,54.45,0.0,115.0,6261.75,AA0451MBYTFB,AA0451,F16C0Y165,AA0451MBYTFB,4.1725
P014171,45.35,45.62,45.35,0.0,138.0,6258.3,AA0657QIYQEY,AA0657,F16C0Y165,AA0657QIYQEY,5.3875
P014334,47.5,47.15,47.5,0.0,131.0,6222.5,AA0637QIYTFB,AA0637,F16C0Y165,AA0637QIYTFB,2.5575
P020064,18.4,17.59,18.4,0.0,338.0,6219.2,AA0233TKETBO,super_AA0233,F16C0Y165,AA0233TKETBO,0.355
P031854,32.4,31.49,32.4,0.0,191.0,6188.4,AA0846MJIPBL,AA0846,F16C0Y165,AA0846MJIPBL,6.54
P031273,19.95,20.23,19.95,0.0,310.0,6184.5,AA0810LPBTFB,AA0810,F16C0Y165,AA0810LPBTFB,9.34
P017581,38.1,40.76,37.9,0.2,163.0,6177.7,AA0022TFBPSE,AA0022,F16C0Y165,AA0022TFBPSE,6.4225
P010700,83.3,84.39,70.2,13.1,88.0,6177.6,AA0463MBYTFB,AA0463,F16C0Y165,AA0463MBYTFB,3.405
P017656,47.85,48.18,47.85,0.0,129.0,6172.65,AA0636TFBQIY,AA0636,F16C0Y165,AA0636TFBQIY,0.0
P010704,55.05,52.69,53.65,1.4,115.0,6169.75,AA0465MBYTFB,AA0465,F16C0Y165,AA0465MBYTFB,4.72
P025607,7.3,8.5,7.3,0.0,845.0,6168.5,AA0094BODTFB -> AA3299EVUBOD,AA0094 -> AA3299,F16C0Y165 -> F12C12Y48,AA3299EVUBOD,5.84
P016711,7.45,6.96,7.45,0.0,827.0,6161.15,AA0087TFBBOD -> AA3296BODEVU,AA0087 -> AA3296,F16C0Y165 -> F12C12Y48,AA0087TFBBOD,10.995
P025599,7.8,8.07,7.8,0.0,785.0,6123.0,AA0094BODTFB -> AA3299EVUBOD,AA0094 -> AA3299,F16C0Y165 -> F12C12Y48,AA3299EVUBOD,5.84
P005618,50.2,45.84,43.1,7.1,142.0,6120.2,AA0011FXSTFB,AA0011,F16C0Y165,AA0011FXSTFB,5.485
P016644,70.9,71.5,43.4,27.5,141.0,6119.4,AA0660TFBEGX,AA0660,F16C0Y165,AA0660TFBEGX,6.905
P018103,82.65,79.44,71.0,11.65,86.0,6106.0,AA0328TFBTKD,AA0328,F16C0Y165,AA0328TFBTKD,3.0975
P020001,66.0,62.95,41.2,24.8,148.0,6097.6,AA0251TKEMBY,AA0251,F16C0Y165,AA0251TKEMBY,7.4
P010440,56.95,53.62,56.95,0.0,107.0,6093.65,AA0479MBYQEY,AA0479,F16C0Y165,AA0479MBYQEY,3.5225
P017564,75.15,77.21,67.7,7.45,90.0,6093.0,AA0538TFBPOU,AA0538,F16C0Y165,AA0538TFBPOU,2.68
P016253,27.8,28.36,27.8,0.0,219.0,6088.2,AA0093TFBBOD,AA0093,F16C0Y165,AA0093TFBBOD,6.7525
P018224,71.1,71.48,68.4,2.7,89.0,6087.6,AA0502TFBTOB,AA0502,F16C0Y165,AA0502TFBTOB,0.8875
P013181,37.1,38.05,37.0,0.1,164.0,6068.0,AA0686QEYPSE,AA0686,F16C0Y165,AA0686QEYPSE,6.155
P031593,43.65,45.54,43.65,0.0,139.0,6067.35,AA0703MBYZWS,AA0703,F16C0Y165,AA0703MBYZWS,2.32
