Product,Max_Demand,Sold_Tickets,Legs,Tasks,Assigned_Fleets
P022780,0.3,0.3,BA2140TFBCPJ -> BA2489CMJTFB,BA2140 -> BA2489,F16C0Y165 -> F16C0Y165
P022781,0.63,0.63,BA2489CMJTFB -> BA2142TFBCPJ,BA2489 -> BA2142,F16C0Y165 -> F0C0Y76
P022794,5.680751374075606,5.68,BA2268TFBCPJ -> BA2491CMJTFB,BA2268 -> BA2491,F16C0Y165 -> F16C0Y165
P022801,11.408881882070029,11.41,BA2268TFBCPJ -> BA2491CMJTFB,BA2268 -> BA2491,F16C0Y165 -> F16C0Y165
P022803,4.06562918944956,4.07,BA2390TFBCPJ -> BA2493CMJTFB,BA2390 -> BA2493,F16C0Y165 -> F16C0Y165
P022812,11.766197626002963,11.77,BA2390TFBCPJ -> BA2493CMJTFB,BA2390 -> BA2493,F16C0Y165 -> F16C0Y165
P022813,5.5544215088663,5.55,BA2390TFBCPJ -> BA2493CMJTFB,BA2390 -> BA2493,F16C0Y165 -> F16C0Y165
P022816,1.03,1.03,AA0676TFBEFO -> BA2483CMJTFB,AA0676 -> BA2483,F16C0Y165 -> F16C0Y165
P022821,0.43,0.43,AA0676TFBEFO -> BA2483CMJTFB,AA0676 -> BA2483,F16C0Y165 -> F16C0Y165
P022824,0.4,0.4,AA0676TFBEFO -> BA2483CMJTFB,AA0676 -> BA2483,F16C0Y165 -> F16C0Y165
P022839,19.72467467146314,15.47,AA0678TFBEFO -> BA2489CMJTFB,AA0678 -> BA2489,F16C0Y165 -> F16C0Y165
P022851,12.322953851429553,12.32,AA0670TFBEGX -> BA2483CMJTFB,AA0670 -> BA2483,F16C0Y165 -> F16C0Y165
P022852,0.5900000000000001,0.59,AA0670TFBEGX -> BA2483CMJTFB,AA0670 -> BA2483,F16C0Y165 -> F16C0Y165
P022857,1.64,1.64,AA0670TFBEGX -> BA2483CMJTFB,AA0670 -> BA2483,F16C0Y165 -> F16C0Y165
P022868,0.29,0.29,AA0660TFBEGX -> BA2485CMJTFB,AA0660 -> BA2485,F16C0Y165 -> F16C0Y165
P022869,0.34,0.34,AA0664TFBEGX -> BA2489CMJTFB,AA0664 -> BA2489,F16C0Y165 -> F16C0Y165
P022874,0.79,0.79,AA0664TFBEGX -> BA2489CMJTFB,AA0664 -> BA2489,F16C0Y165 -> F16C0Y165
P022882,5.858575125507626,5.86,BA2372TFBHFH -> BA2483CMJTFB,BA2372 -> BA2483,F16C0Y165 -> F16C0Y165
P022889,11.432724850570056,11.43,BA2372TFBHFH -> BA2483CMJTFB,BA2372 -> BA2483,F16C0Y165 -> F16C0Y165
P022890,0.31,0.31,BA2372TFBHFH -> BA2483CMJTFB,BA2372 -> BA2483,F16C0Y165 -> F16C0Y165
P022893,5.784259827940117,5.78,BA2332TFBHFH -> BA2485CMJTFB,BA2332 -> BA2485,F16C0Y165 -> F16C0Y165
P022895,12.148261248616333,6.19,BA2332TFBHFH -> BA2485CMJTFB,BA2332 -> BA2485,F16C0Y165 -> F16C0Y165
P022901,1.01,1.01,BA2332TFBHFH -> BA2485CMJTFB,BA2332 -> BA2485,F16C0Y165 -> F16C0Y165
P022902,0.33,0.33,BA2506TFBHFH -> BA2487CMJTFB,BA2506 -> BA2487,F16C0Y165 -> F16C0Y165
P022904,5.727960028586975,5.73,BA2506TFBHFH -> BA2487CMJTFB,BA2506 -> BA2487,F16C0Y165 -> F16C0Y165
P022911,11.429307959220452,1.06,BA2506TFBHFH -> BA2487CMJTFB,BA2506 -> BA2487,F16C0Y165 -> F16C0Y165
P022912,0.33,0.33,BA2506TFBHFH -> BA2487CMJTFB,BA2506 -> BA2487,F16C0Y165 -> F16C0Y165
P022913,0.32,0.32,BA2248TFBHFH -> BA2489CMJTFB,BA2248 -> BA2489,F16C0Y165 -> F16C0Y165
P022915,1.16,1.16,BA2248TFBHFH -> BA2489CMJTFB,BA2248 -> BA2489,F16C0Y165 -> F16C0Y165
P022924,0.33,0.33,BA2138TFBHFH -> BA2491CMJTFB,BA2138 -> BA2491,F16C0Y165 -> F16C0Y165
P022935,0.39,0.39,BA2332TFBHFH -> BA2493CMJTFB,BA2332 -> BA2493,F16C0Y165 -> F16C0Y165
P022943,22.79712249483576,22.61,BA2332TFBHFH -> BA2493CMJTFB,BA2332 -> BA2493,F16C0Y165 -> F16C0Y165
P022946,0.76,0.76,BA2493CMJTFB -> BA2378TFBHFH,BA2493 -> BA2378,F16C0Y165 -> F16C0Y165
P022948,1.23,1.23,BA2493CMJTFB -> BA2378TFBHFH,BA2493 -> BA2378,F16C0Y165 -> F16C0Y165
P022954,22.79712249483576,5.03,BA2493CMJTFB -> BA2378TFBHFH,BA2493 -> BA2378,F16C0Y165 -> F16C0Y165
P022955,11.54395999178593,11.54,BA2493CMJTFB -> BA2378TFBHFH,BA2493 -> BA2378,F16C0Y165 -> F16C0Y165
P022956,0.38,0.38,BA2493CMJTFB -> BA2378TFBHFH,BA2493 -> BA2378,F16C0Y165 -> F16C0Y165
P022957,3.96,3.96,AA0845CMJIOM,AA0845,F16C0Y165
P022958,17.326155858731468,17.33,AA0845CMJIOM,AA0845,F16C0Y165
P022959,7.245740887052758,7.25,AA0845CMJIOM,AA0845,F16C0Y165
P022961,47.48,44.99,AA0845CMJIOM,AA0845,F16C0Y165
P022962,13.739999999999997,13.74,AA0845CMJIOM,AA0845,F16C0Y165
P022964,0.6799999999999999,0.68,AA0845CMJIOM,AA0845,F16C0Y165
P022967,1.84,1.84,AA0845CMJIOM,AA0845,F16C0Y165
P022978,5.54976309338445,5.55,AA0851TFBIOM -> BA2485CMJTFB,AA0851 -> BA2485,F16C0Y165 -> F16C0Y165
P022992,5.83771466214353,5.84,AA0730TFBJBI -> BA2485CMJTFB,super_AA0730 -> BA2485,F16C0Y165 -> F16C0Y165
P022994,12.30716659161638,12.31,AA0730TFBJBI -> BA2485CMJTFB,super_AA0730 -> BA2485,F16C0Y165 -> F16C0Y165
P022995,4.852778441779908,4.85,AA0730TFBJBI -> BA2485CMJTFB,super_AA0730 -> BA2485,F16C0Y165 -> F16C0Y165
P022997,3.464971006456132,3.46,AA0730TFBJBI -> BA2485CMJTFB,super_AA0730 -> BA2485,F16C0Y165 -> F16C0Y165
P023000,0.78,0.78,AA0730TFBJBI -> BA2485CMJTFB,super_AA0730 -> BA2485,F16C0Y165 -> F16C0Y165
P023006,0.8700000000000001,0.87,AA0065TFBLUO -> BA2483CMJTFB,super_AA0065 -> BA2483,F0C0Y76 -> F16C0Y165
P023010,11.422484930885744,11.42,AA0065TFBLUO -> BA2483CMJTFB,super_AA0065 -> BA2483,F0C0Y76 -> F16C0Y165
P023021,11.429307959220452,11.43,AA0067TFBLUO -> BA2487CMJTFB,super_AA0067 -> BA2487,F16C0Y165 -> F16C0Y165
P023032,11.66252501717818,11.66,BA2489CMJTFB -> AA0069TFBLUO,BA2489 -> super_AA0069,F16C0Y165 -> F16C0Y165
P023036,0.04,0.04,AA0604TFBMBT -> BA2485CMJTFB,AA0604 -> BA2485,F16C0Y165 -> F16C0Y165
P023039,0.02,0.02,AA0604TFBMBT -> BA2485CMJTFB,AA0604 -> BA2485,F16C0Y165 -> F16C0Y165
P023047,0.23,0.23,AA0608TFBMBT -> BA2489CMJTFB,AA0608 -> BA2489,F16C0Y165 -> F16C0Y165
P023050,0.23,0.23,AA0608TFBMBT -> BA2489CMJTFB,AA0608 -> BA2489,F16C0Y165 -> F16C0Y165
P023061,0.94,0.94,AA0614TFBMBT -> BA2491CMJTFB,AA0614 -> BA2491,F16C0Y165 -> F16C0Y165
P023080,0.8700000000000001,0.87,AA0244TFBMBY -> BA2483CMJTFB,super_AA0244 -> BA2483,F16C0Y165 -> F16C0Y165
P023087,11.5369000647708,11.54,AA0244TFBMBY -> BA2483CMJTFB,super_AA0244 -> BA2483,F16C0Y165 -> F16C0Y165
P023091,0.4,0.4,AA0456TFBMBY -> BA2483CMJTFB,AA0456 -> BA2483,F16C0Y165 -> F16C0Y165
P023113,1.32,1.32,AA0460TFBMBY -> BA2485CMJTFB,AA0460 -> BA2485,F16C0Y165 -> F16C0Y165
P023115,1.29,1.29,AA0460TFBMBY -> BA2485CMJTFB,AA0460 -> BA2485,F16C0Y165 -> F16C0Y165
P023120,11.61535007591419,7.18,AA0460TFBMBY -> BA2485CMJTFB,AA0460 -> BA2485,F16C0Y165 -> F16C0Y165
P023157,0.8,0.8,AA0476TFBMBY -> BA2489CMJTFB,AA0476 -> BA2489,F16C0Y165 -> F16C0Y165
P023160,1.2400000000000002,1.24,AA0476TFBMBY -> BA2489CMJTFB,AA0476 -> BA2489,F16C0Y165 -> F16C0Y165
P023182,0.32,0.32,AA0462TFBMBY -> BA2491CMJTFB,AA0462 -> BA2491,F16C0Y165 -> F16C0Y165
P023190,0.68,0.68,AA0458TFBMBY -> BA2493CMJTFB,AA0458 -> BA2493,F16C0Y165 -> F16C0Y165
P023192,12.171183782327992,12.17,AA0458TFBMBY -> BA2493CMJTFB,AA0458 -> BA2493,F16C0Y165 -> F16C0Y165
P023220,0.64,0.64,AA0020TFBPSE -> BA2483CMJTFB,AA0020 -> BA2483,F16C0Y165 -> F16C0Y165
P023226,4.8777480771121535,4.88,BA2129TFBQEY -> AA0686QEYPSE -> BA2483CMJTFB,BA2129 -> AA0686 -> BA2483,F16C0Y165 -> F16C0Y165 -> F16C0Y165
P023234,0.0699999999999999,0.07,AA0022TFBPSE -> BA2485CMJTFB,AA0022 -> BA2485,F16C0Y165 -> F16C0Y165
P023244,17.80559924962063,17.81,AA0026TFBPSE -> BA2489CMJTFB,AA0026 -> BA2489,F16C0Y165 -> F16C0Y165
P023251,22.91225282172247,19.6,AA0026TFBPSE -> BA2489CMJTFB,AA0026 -> BA2489,F16C0Y165 -> F16C0Y165
P023256,0.0699999999999999,0.07,AA0020TFBPSE -> BA2493CMJTFB,AA0020 -> BA2493,F16C0Y165 -> F16C0Y165
P023257,2.67,2.67,AA0020TFBPSE -> BA2493CMJTFB,AA0020 -> BA2493,F16C0Y165 -> F16C0Y165
P023258,0.36,0.36,AA0020TFBPSE -> BA2493CMJTFB,AA0020 -> BA2493,F16C0Y165 -> F16C0Y165
P023259,1.47,1.47,AA0020TFBPSE -> BA2493CMJTFB,AA0020 -> BA2493,F16C0Y165 -> F16C0Y165
P023264,0.58,0.58,AA0020TFBPSE -> BA2493CMJTFB,AA0020 -> BA2493,F16C0Y165 -> F16C0Y165
P023265,0.8999999999999999,0.9,BA2483CMJTFB -> BA2631TFBQEY,BA2483 -> BA2631,F16C0Y165 -> F0C0Y76
P023275,5.606054995050111,5.61,BA2483CMJTFB -> BA2631TFBQEY,BA2483 -> BA2631,F16C0Y165 -> F0C0Y76
P023286,0.28,0.28,BA2015TFBQEY -> BA2485CMJTFB,BA2015 -> BA2485,F16C0Y165 -> F16C0Y165
P023287,1.37,1.37,BA2051TFBQEY -> BA2485CMJTFB,BA2051 -> BA2485,F16C0Y165 -> F16C0Y165
P023289,1.68,1.68,BA2051TFBQEY -> BA2485CMJTFB,BA2051 -> BA2485,F16C0Y165 -> F16C0Y165
P023297,5.526560102933408,5.53,BA2051TFBQEY -> BA2485CMJTFB,BA2051 -> BA2485,F16C0Y165 -> F16C0Y165
P023298,0.32,0.32,BA2057TFBQEY -> BA2487CMJTFB,BA2057 -> BA2487,F16C0Y165 -> F16C0Y165
P023311,5.708172037333509,5.71,BA2061TFBQEY -> BA2487CMJTFB,BA2061 -> BA2487,F16C0Y165 -> F16C0Y165
P023318,0.93,0.93,BA2061TFBQEY -> BA2487CMJTFB,BA2061 -> BA2487,F16C0Y165 -> F16C0Y165
P023322,5.821146565156772,5.82,BA2151TFBQEY -> BA2487CMJTFB,BA2151 -> BA2487,F16C0Y165 -> F16C0Y165
P023329,11.460189076844626,11.34,BA2151TFBQEY -> BA2487CMJTFB,BA2151 -> BA2487,F16C0Y165 -> F16C0Y165
P023341,5.545110613291903,5.55,BA2057TFBQEY -> BA2489CMJTFB,BA2057 -> BA2489,F16C0Y165 -> F16C0Y165
P023351,11.429307959220452,11.43,BA2045TFBQEY -> BA2491CMJTFB,BA2045 -> BA2491,F16C0Y165 -> F16C0Y165
P023355,5.696379948938963,5.7,BA2055TFBQEY -> BA2491CMJTFB,BA2055 -> BA2491,F16C0Y165 -> F16C0Y165
P023362,11.66252501717818,11.66,BA2055TFBQEY -> BA2491CMJTFB,BA2055 -> BA2491,F16C0Y165 -> F16C0Y165
P023364,0.3,0.3,BA2135TFBQEY -> BA2491CMJTFB,BA2135 -> BA2491,F16C0Y165 -> F16C0Y165
P023375,0.55,0.55,BA2473TFBQEY -> BA2493CMJTFB,super_BA2473 -> BA2493,F16C0Y165 -> F16C0Y165
P023377,0.5800000000000001,0.58,BA2473TFBQEY -> BA2493CMJTFB,super_BA2473 -> BA2493,F16C0Y165 -> F16C0Y165
P023384,11.408881882070029,11.41,BA2473TFBQEY -> BA2493CMJTFB,super_BA2473 -> BA2493,F16C0Y165 -> F16C0Y165
P023386,0.25,0.25,BA2493CMJTFB -> BA2635TFBQEY,BA2493 -> super_BA2635,F16C0Y165 -> F16C0Y165
P023404,0.5599999999999999,0.56,AA0632TFBQIY -> BA2483CMJTFB,AA0632 -> BA2483,F16C0Y165 -> F16C0Y165
P023413,1.2100000000000002,1.21,AA0630TFBQIY -> BA2485CMJTFB,AA0630 -> BA2485,F16C0Y165 -> F16C0Y165
P023453,17.885276867298472,17.89,AA0232TFBTBO -> BA2483CMJTFB,super_AA0232 -> BA2483,F16C0Y165 -> F16C0Y165
P023454,0.4,0.4,AA0232TFBTBO -> BA2483CMJTFB,super_AA0232 -> BA2483,F16C0Y165 -> F16C0Y165
P023456,12.1444518964007,12.14,AA0232TFBTBO -> BA2483CMJTFB,super_AA0232 -> BA2483,F16C0Y165 -> F16C0Y165
P023460,24.220407421313404,6.6,AA0232TFBTBO -> BA2483CMJTFB,super_AA0232 -> BA2483,F16C0Y165 -> F16C0Y165
P023478,12.303227667640948,12.3,AA0472TFBTBO -> BA2485CMJTFB,AA0472 -> BA2485,F16C0Y165 -> F16C0Y165
P023487,0.37,0.37,AA0482TFBTBO -> BA2487CMJTFB,AA0482 -> BA2487,F16C0Y165 -> F16C0Y165
P023497,17.37854191793948,0.01,AA0498TFBTBO -> BA2489CMJTFB,AA0498 -> BA2489,F16C0Y165 -> F16C0Y165
P023498,0.39,0.39,AA0498TFBTBO -> BA2489CMJTFB,AA0498 -> BA2489,F16C0Y165 -> F16C0Y165
P023501,0.37,0.37,AA0498TFBTBO -> BA2489CMJTFB,AA0498 -> BA2489,F16C0Y165 -> F16C0Y165
P023509,1.08,1.08,AA0488TFBTBO -> BA2493CMJTFB,AA0488 -> BA2493,F16C0Y165 -> F16C0Y165
P023518,0.95,0.95,BA2483CMJTFB,BA2483,F16C0Y165
P023520,1.0699999999999998,1.07,BA2483CMJTFB,BA2483,F16C0Y165
P023522,0.53,0.53,BA2483CMJTFB,BA2483,F16C0Y165
P023523,4.630000000000001,4.63,BA2483CMJTFB,BA2483,F16C0Y165
P023524,3.5700000000000003,3.57,BA2483CMJTFB,BA2483,F16C0Y165
P023525,1.97,1.97,BA2483CMJTFB,BA2483,F16C0Y165
P023527,6.8500000000000005,3.45,BA2483CMJTFB,BA2483,F16C0Y165
P023528,3.33,3.33,BA2483CMJTFB,BA2483,F16C0Y165
P023529,2.58,2.58,BA2485CMJTFB,BA2485,F16C0Y165
P023531,1.95,1.95,BA2485CMJTFB,BA2485,F16C0Y165
P023534,5.02,5.02,BA2485CMJTFB,BA2485,F16C0Y165
P023536,6.5200000000000005,6.52,BA2485CMJTFB,BA2485,F16C0Y165
P023539,6.090000000000001,6.09,BA2485CMJTFB,BA2485,F16C0Y165
P023540,0.77,0.77,BA2487CMJTFB,BA2487,F16C0Y165
P023541,8.59,8.59,BA2487CMJTFB,BA2487,F16C0Y165
P023542,2.16,2.16,BA2487CMJTFB,BA2487,F16C0Y165
P023543,1.4600000000000002,1.46,BA2487CMJTFB,BA2487,F16C0Y165
P023544,0.0999999999999999,0.1,BA2487CMJTFB,BA2487,F16C0Y165
P023545,0.6799999999999999,0.68,BA2487CMJTFB,BA2487,F16C0Y165
P023546,0.99,0.99,BA2487CMJTFB,BA2487,F16C0Y165
P023547,0.7,0.7,BA2487CMJTFB,BA2487,F16C0Y165
P023548,9.249999999999996,9.25,BA2487CMJTFB,BA2487,F16C0Y165
P023549,3.9,3.9,BA2487CMJTFB,BA2487,F16C0Y165
P023550,3.12,3.12,BA2487CMJTFB,BA2487,F16C0Y165
P023551,4.048386072785866,4.05,BA2489CMJTFB,BA2489,F16C0Y165
P023553,5.747916045227433,5.75,BA2489CMJTFB,BA2489,F16C0Y165
P023555,12.72973170542883,12.73,BA2489CMJTFB,BA2489,F16C0Y165
P023556,0.8700000000000001,0.87,BA2489CMJTFB,BA2489,F16C0Y165
P023557,8.076835444083276,8.08,BA2489CMJTFB,BA2489,F16C0Y165
P023558,1.4500000000000002,1.45,BA2489CMJTFB,BA2489,F16C0Y165
P023561,2.03,2.03,BA2489CMJTFB,BA2489,F16C0Y165
P023563,17.766202886009662,17.77,BA2491CMJTFB,BA2491,F16C0Y165
P023564,5.862767245813432,5.86,BA2491CMJTFB,BA2491,F16C0Y165
P023566,12.264012086328,12.26,BA2491CMJTFB,BA2491,F16C0Y165
P023567,5.222246656245614,5.22,BA2491CMJTFB,BA2491,F16C0Y165
P023568,8.069298951634552,8.07,BA2491CMJTFB,BA2491,F16C0Y165
P023569,2.54,2.54,BA2491CMJTFB,BA2491,F16C0Y165
P023570,23.619892241591472,7.9,BA2491CMJTFB,BA2491,F16C0Y165
P023571,12.22986755629684,12.23,BA2491CMJTFB,BA2491,F16C0Y165
P023572,1.19,1.19,BA2491CMJTFB,BA2491,F16C0Y165
P023573,0.73,0.73,BA2493CMJTFB,BA2493,F16C0Y165
P023575,3.29,3.29,BA2493CMJTFB,BA2493,F16C0Y165
P023576,3.2399999999999998,3.24,BA2493CMJTFB,BA2493,F16C0Y165
P023577,9.72,9.72,BA2493CMJTFB,BA2493,F16C0Y165
P023578,5.039999999999999,5.04,BA2493CMJTFB,BA2493,F16C0Y165
P023579,4.829999999999998,4.83,BA2493CMJTFB,BA2493,F16C0Y165
P023580,1.35,1.35,BA2493CMJTFB,BA2493,F16C0Y165
P023582,12.3,12.3,BA2493CMJTFB,BA2493,F16C0Y165
P023583,7.689999999999999,7.69,BA2493CMJTFB,BA2493,F16C0Y165
P023587,19.377063782635,5.49,AA0304TFBTGP -> BA2483CMJTFB,AA0304 -> BA2483,F16C0Y165 -> F16C0Y165
P023604,11.540428231580863,11.54,AA0312TFBTGP -> BA2485CMJTFB,super_AA0312 -> BA2485,F16C0Y165 -> F16C0Y165
P023618,17.303431557326956,17.3,AA0300TFBTGP -> BA2491CMJTFB,AA0300 -> BA2491,F16C0Y165 -> F16C0Y165
P023630,5.727960028586975,5.73,AA0318TFBTGP -> BA2493CMJTFB,AA0318 -> BA2493,F16C0Y165 -> F16C0Y165
P023641,0.48,0.48,AA0320TFBTKD -> BA2483CMJTFB,AA0320 -> BA2483,F16C0Y165 -> F16C0Y165
P023662,17.54283230791246,17.54,AA0328TFBTKD -> BA2487CMJTFB,AA0328 -> BA2487,F16C0Y165 -> F16C0Y165
P023663,1.01,1.01,AA0328TFBTKD -> BA2487CMJTFB,AA0328 -> BA2487,F16C0Y165 -> F16C0Y165
P023664,19.40957281031858,19.41,AA0328TFBTKD -> BA2487CMJTFB,AA0328 -> BA2487,F16C0Y165 -> F16C0Y165
P023696,2.08,2.08,AA0362TFBTNG -> BA2485CMJTFB,AA0362 -> BA2485,F16C0Y165 -> F16C0Y165
P023706,4.499999999999999,4.5,AA0821TFBTNG -> BA2487CMJTFB,super_AA0821 -> BA2487,F16C0Y165 -> F16C0Y165
P023707,0.65,0.65,AA0821TFBTNG -> BA2487CMJTFB,super_AA0821 -> BA2487,F16C0Y165 -> F16C0Y165
P023708,1.09,1.09,AA0821TFBTNG -> BA2487CMJTFB,super_AA0821 -> BA2487,F16C0Y165 -> F16C0Y165
P023710,0.38,0.38,AA0821TFBTNG -> BA2487CMJTFB,super_AA0821 -> BA2487,F16C0Y165 -> F16C0Y165
P023717,1.93,1.93,AA0372TFBTNG -> BA2491CMJTFB,AA0372 -> BA2491,F16C0Y165 -> F16C0Y165
P023718,0.65,0.65,AA0372TFBTNG -> BA2491CMJTFB,AA0372 -> BA2491,F16C0Y165 -> F16C0Y165
P023729,0.46,0.46,AA0368TFBTNG -> BA2493CMJTFB,AA0368 -> BA2493,F16C0Y165 -> F16C0Y165
P023731,12.140645707338145,12.14,AA0368TFBTNG -> BA2493CMJTFB,AA0368 -> BA2493,F16C0Y165 -> F16C0Y165
P023737,0.32,0.32,AA0368TFBTNG -> BA2493CMJTFB,AA0368 -> BA2493,F16C0Y165 -> F16C0Y165
P023751,5.712116187149566,5.71,AA0502TFBTOB -> BA2483CMJTFB,AA0502 -> BA2483,F16C0Y165 -> F16C0Y165
P023754,0.8600000000000001,0.86,AA0502TFBTOB -> BA2483CMJTFB,AA0502 -> BA2483,F16C0Y165 -> F16C0Y165
P023758,11.673497878892494,11.67,AA0502TFBTOB -> BA2483CMJTFB,AA0502 -> BA2483,F16C0Y165 -> F16C0Y165
P023762,1.32,1.32,AA0508TFBTOB -> BA2485CMJTFB,AA0508 -> BA2485,F16C0Y165 -> F16C0Y165
P023764,12.19037286050407,12.19,AA0508TFBTOB -> BA2485CMJTFB,AA0508 -> BA2485,F16C0Y165 -> F16C0Y165
P023774,2.27,2.27,AA0512TFBTOB -> BA2487CMJTFB,AA0512 -> BA2487,F16C0Y165 -> F16C0Y165
P023780,11.5228233274526,11.52,AA0512TFBTOB -> BA2487CMJTFB,AA0512 -> BA2487,F16C0Y165 -> F16C0Y165
P023802,11.669836660656385,11.67,AA0514TFBTOB -> BA2489CMJTFB,AA0514 -> BA2489,F16C0Y165 -> F16C0Y165
P023803,5.540464071405378,5.54,AA0514TFBTOB -> BA2489CMJTFB,AA0514 -> BA2489,F16C0Y165 -> F16C0Y165
P023828,1.7100000000000002,1.71,AA0504TFBTOB -> BA2493CMJTFB,AA0504 -> BA2493,F16C0Y165 -> F16C0Y165
P023847,0.59,0.59,AA0095TFBBOD -> BA2133CPJTFB,AA0095 -> BA2133,F16C0Y165 -> F16C0Y165
P023860,17.365387349703273,17.37,AA0121TFBBOD -> BA2218CPJTFB,AA0121,F16C0Y165
P023872,0.37,0.37,AA0093TFBBOD -> BA2237CPJTFB,AA0093 -> BA2237,F16C0Y165 -> F16C0Y165
P023880,0.73,0.73,AA0093TFBBOD -> BA2237CPJTFB,AA0093 -> BA2237,F16C0Y165 -> F16C0Y165
P023891,0.3,0.3,AA0101TFBBOD -> BA2237CPJTFB,AA0101 -> BA2237,F16C0Y165 -> F16C0Y165
P023908,0.3,0.3,AA0103TFBBOD -> BA2239CPJTFB,AA0103 -> BA2239,F16C0Y165 -> F0C0Y76
P023927,0.61,0.61,AA0731TFBBOD -> BA2239CPJTFB,super_AA0731 -> BA2239,F16C0Y165 -> F0C0Y76
P024012,0.29,0.29,AA0109TFBBOD -> BA2363CPJTFB,AA0109 -> BA2363,F16C0Y165 -> F16C0Y165
P024023,5.517320532640111,5.52,AA0089TFBBOD -> BA2391CPJTFB,AA0089 -> BA2391,F16C0Y165 -> F16C0Y165
P024026,0.6600000000000001,0.66,AA0097TFBBOD -> BA2391CPJTFB,AA0097 -> BA2391,F16C0Y165 -> F16C0Y165
P024034,0.66,0.66,AA0097TFBBOD -> BA2391CPJTFB,AA0097 -> BA2391,F16C0Y165 -> F16C0Y165
P024035,0.32,0.32,AA0121TFBBOD -> BA2399CPJTFB,AA0121 -> BA2399,F16C0Y165 -> F16C0Y165
P024036,17.365387349703273,11.13,AA0121TFBBOD -> BA2399CPJTFB,AA0121 -> BA2399,F16C0Y165 -> F16C0Y165
P024048,0.61,0.61,AA0731TFBBOD -> BA2399CPJTFB,super_AA0731 -> BA2399,F16C0Y165 -> F16C0Y165
P024049,19.40957281031858,15.56,AA0731TFBBOD -> BA2399CPJTFB,super_AA0731 -> BA2399,F16C0Y165 -> F16C0Y165
P024051,0.28,0.28,AA0731TFBBOD -> BA2399CPJTFB,super_AA0731 -> BA2399,F16C0Y165 -> F16C0Y165
P024060,19.585718346872994,16.36,AA0135QEYBOD -> BA2422CPJQEY,AA0135 -> BA2422,F16C0Y165 -> F16C0Y165
P024081,5.720024661479124,5.72,AA0109TFBBOD -> BA2642QEYTFB -> BA2514CPJQEY,AA0109 -> BA2642 -> BA2514,F16C0Y165 -> F16C0Y165 -> F16C0Y165
P024096,0.35,0.35,BA2192TFBHFH -> BA2133CPJTFB,BA2192 -> BA2133,F16C0Y165 -> F16C0Y165
P024101,0.35,0.35,BA2248TFBHFH -> BA2133CPJTFB,BA2248 -> BA2133,F16C0Y165 -> F16C0Y165
P024102,17.26796098308241,13.7,BA2248TFBHFH -> BA2133CPJTFB,BA2248 -> BA2133,F16C0Y165 -> F16C0Y165
P024107,0.7,0.7,BA2248TFBHFH -> BA2133CPJTFB,BA2248 -> BA2133,F16C0Y165 -> F16C0Y165
P024110,0.43,0.43,BA2248TFBHFH -> BA2133CPJTFB,BA2248 -> BA2133,F16C0Y165 -> F16C0Y165
P024111,0.32,0.32,BA2248TFBHFH -> BA2133CPJTFB,BA2248 -> BA2133,F16C0Y165 -> F16C0Y165
P024131,23.10267218959363,23.1,BA2192TFBHFH -> BA2231CPJTFB,BA2192 -> BA2231,F16C0Y165 -> F16C0Y165
P024132,12.442926337781705,12.44,BA2192TFBHFH -> BA2231CPJTFB,BA2192 -> BA2231,F16C0Y165 -> F16C0Y165
P024144,5.559085856906414,5.56,BA2506TFBHFH -> BA2237CPJTFB,BA2506 -> BA2237,F16C0Y165 -> F16C0Y165
P024156,2.25,2.25,BA2378TFBHFH -> BA2269CPJTFB,BA2378 -> BA2269,F16C0Y165 -> F16C0Y165
P024166,5.726052525182617,5.73,BA2378TFBHFH -> BA2269CPJTFB,BA2378 -> BA2269,F16C0Y165 -> F16C0Y165
P024168,17.26796098308241,17.27,BA2270TFBHFH -> BA2363CPJTFB,BA2270 -> BA2363,F16C0Y165 -> F16C0Y165
P024178,0.04,0.04,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F16C0Y165 -> F16C0Y165
P024180,0.08,0.08,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F16C0Y165 -> F16C0Y165
P024183,0.0699999999999999,0.07,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F16C0Y165 -> F16C0Y165
P024184,1.3900000000000003,1.39,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F16C0Y165 -> F16C0Y165
P024185,0.03,0.03,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F16C0Y165 -> F16C0Y165
P024188,0.62,0.62,BA2332TFBHFH -> BA2391CPJTFB,BA2332 -> BA2391,F16C0Y165 -> F16C0Y165
P024195,0.65,0.65,AA0698TFBHFH -> BA2399CPJTFB,AA0698 -> BA2399,F16C0Y165 -> F16C0Y165
P024206,0.85,0.85,BA2350QEYHFH -> BA2422CPJQEY,BA2350 -> BA2422,F16C0Y165 -> F16C0Y165
P024210,0.6799999999999999,0.68,BA2350QEYHFH -> BA2422CPJQEY,BA2350 -> BA2422,F16C0Y165 -> F16C0Y165
P024212,17.26475086292423,17.26,BA2354QEYHFH -> BA2422CPJQEY,BA2354 -> BA2422,F16C0Y165 -> F16C0Y165
P024222,4.083014853379928,4.08,BA2502CPJQEY -> BA2352QEYHFH,BA2502 -> BA2352,F16C0Y165 -> F16C0Y165
