Origin,Destination,Flight1,Flight2,Flight3,Class,Fare,sales_total,true_demand_gompertz,correction_factor,n_stops,duration_min,Host_share
BOD,FXS,AA0112BODTFB,AA0008TFBFXS,.,V,338.0,1.01,1.01,1.0,1,-4295,0.38278348
BOD,FXS,AA0112BODTFB,AA0008TFBFXS,.,Y,248.0,0.0,0.0,,1,-4295,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,B,521.0,0.0,0.0,,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,G,269.0,0.08,0.08,1.0,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,H,464.0,0.0,0.0,,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,K,306.0,0.98,0.98,1.0,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,L,385.0,0.0,0.0,,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,M,451.0,0.0,0.0,,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,Q,130.0,0.0,0.0,,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,S,732.0,0.0,0.0,,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,T,208.0,0.16000000000000003,0.16,0.9999999999999998,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,V,338.0,0.65,0.65,1.0,1,-4300,0.38278348
BOD,FXS,AA0114BODTFB,AA0008TFBFXS,.,Y,248.0,0.0,0.0,,1,-4300,0.38278348
BOD,GBJ,AA0051BODGBJ,.,.,B,130.0,0.0,0.0,,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,G,94.0,10.0,10.000000000000002,1.0000000000000002,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,H,187.0,10.030000000000001,10.03,0.9999999999999998,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,K,125.0,0.48000000000000004,0.48000000000000004,1.0,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,L,135.0,7.13,7.13,1.0,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,M,138.0,0.51,0.5102395244419288,1.0004696557684878,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,Q,141.0,3.9500000000000006,3.95,0.9999999999999999,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,S,149.0,0.0,0.0,,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,T,86.0,0.01,0.01,1.0,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,V,122.0,0.0,0.0,,0,55,0.868427647
BOD,GBJ,AA0051BODGBJ,.,.,Y,183.0,10.98,10.98,1.0,0,55,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,B,130.0,0.0,0.0,,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,G,94.0,2.87,2.87,1.0,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,H,187.0,3.1599999999999997,3.16,1.0000000000000002,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,K,125.0,2.94,2.94,1.0,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,L,135.0,15.510000000000002,15.51,0.9999999999999999,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,M,138.0,0.63,0.6302958831498782,1.0004696557934574,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,Q,141.0,2.25,2.25,1.0,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,S,149.0,0.32,0.32,1.0,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,T,86.0,0.0,0.0,,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,V,122.0,2.29,2.29,1.0,0,59,0.868427647
BOD,GBJ,AA0055BODGBJ,.,.,Y,183.0,15.219999999999999,15.227148527857727,1.0004696798855275,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,B,130.0,0.3,0.3001408967334335,1.0004696557781119,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,G,94.0,13.21,13.21,1.0,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,H,187.0,14.59,14.596852629738292,1.0004696798998145,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,K,125.0,11.62,11.620000000000001,1.0000000000000002,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,L,135.0,7.98,7.9799999999999995,0.9999999999999999,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,M,138.0,0.95,0.95,1.0,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,Q,141.0,16.05,16.057538362017894,1.0004696798765043,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,S,149.0,0.0,0.0,,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,T,86.0,0.0,0.0,,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,V,122.0,1.44,1.44,1.0,0,59,0.868427647
BOD,GBJ,AA0181BODGBJ,.,.,Y,183.0,13.559999999999999,13.560000000000002,1.0000000000000002,0,59,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,B,130.0,0.04,0.040018782283305784,1.0004695570826445,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,G,94.0,12.76,12.760000000000002,1.0000000000000002,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,H,187.0,10.95,10.95,1.0,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,K,125.0,5.619999999999998,5.62,1.0000000000000002,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,L,135.0,5.8500000000000005,5.8500000000000005,1.0,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,M,138.0,0.04,0.040018782283305784,1.0004695570826445,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,Q,141.0,11.899999999999999,11.9,1.0000000000000002,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,S,149.0,0.04,0.040018782283305784,1.0004695570826445,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,T,86.0,0.04,0.040018782283305784,1.0004695570826445,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,V,122.0,6.649999999999999,6.65,1.0000000000000002,0,56,0.868427647
BOD,GBJ,AA0183BODGBJ,.,.,Y,183.0,14.56,14.560000000000002,1.0000000000000002,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,B,130.0,0.0,0.0,,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,G,94.0,17.630000000000003,17.63,0.9999999999999998,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,H,187.0,5.17,5.169999999999998,0.9999999999999997,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,K,125.0,5.839999999999999,5.840000000000001,1.0000000000000002,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,L,135.0,3.74,3.74,1.0,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,M,138.0,0.81,0.81,1.0,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,Q,141.0,2.89,2.8899999999999997,0.9999999999999999,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,S,149.0,0.0,0.0,,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,T,86.0,0.05,0.05,1.0,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,V,122.0,0.04,0.04,1.0,0,56,0.868427647
BOD,GBJ,AA0187BODGBJ,.,.,Y,183.0,8.36,8.36,1.0,0,56,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,B,130.0,0.0,0.0,,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,G,94.0,15.24,15.24,1.0,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,H,187.0,4.75,4.75,1.0,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,K,125.0,1.9600000000000002,1.96,0.9999999999999999,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,L,135.0,7.779999999999999,7.779999999999999,1.0,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,M,138.0,0.33,0.3301549863970744,1.0004696557487103,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,Q,141.0,5.5600000000000005,5.56,0.9999999999999999,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,S,149.0,0.0,0.0,,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,T,86.0,0.060000000000000005,0.06,0.9999999999999999,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,V,122.0,1.7000000000000002,1.7000000000000002,1.0,0,58,0.868427647
BOD,GBJ,AA0189BODGBJ,.,.,Y,183.0,5.96,5.96,1.0,0,58,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,B,130.0,0.0,0.0,,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,G,94.0,20.880000000000006,20.88,0.9999999999999997,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,H,187.0,7.21,7.21,1.0,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,K,125.0,2.92,2.92,1.0,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,L,135.0,12.129999999999999,12.129999999999999,1.0,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,M,138.0,0.32,0.32,1.0,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,Q,141.0,8.7,8.7,1.0,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,S,149.0,0.33,0.3301549863970744,1.0004696557487103,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,T,86.0,0.01,0.010005049761924591,1.0005049761924592,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,V,122.0,0.31,0.310145593292219,1.0004696557813517,0,57,0.868427647
BOD,GBJ,AA0191BODGBJ,.,.,Y,183.0,16.55,16.55,1.0,0,57,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,B,130.0,0.0,0.0,,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,G,94.0,0.68,0.68,1.0,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,H,187.0,0.0,0.0,,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,K,125.0,0.01,0.010005049761924591,1.0005049761924592,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,L,135.0,0.67,0.67,1.0,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,M,138.0,0.99,0.9904649831051814,1.0004696799042236,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,Q,141.0,0.34,0.34,1.0,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,S,149.0,0.0,0.0,,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,T,86.0,0.01,0.010005049761924591,1.0005049761924592,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,V,122.0,0.01,0.010005049761924591,1.0005049761924592,0,56,0.868427647
BOD,GBJ,AA0195BODGBJ,.,.,Y,183.0,2.24,2.2410520830017537,1.0004696799114972,0,56,0.868427647
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,B,408.709,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,G,255.0,0.66,0.66,1.0,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,H,460.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,K,315.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,L,397.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,M,476.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,Q,164.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,S,534.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,T,209.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,V,338.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0084BODTFB,AA3490TFBGBU,.,Y,432.0,0.33,0.3301549863970744,1.0004696557487103,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,B,408.709,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,G,255.0,1.33,1.33,1.0,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,H,460.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,K,315.0,0.33,0.3301549863970744,1.0004696557487103,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,L,397.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,M,476.0,0.66,0.6603099728207957,1.0004696557890844,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,Q,164.0,0.33,0.3301549863970744,1.0004696557487103,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,S,534.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,T,209.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,V,338.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0092BODTFB,AA3490TFBGBU,.,Y,432.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,B,408.709,0.0,0.0,,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,G,255.0,0.67,0.67,1.0,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,H,460.0,0.0,0.0,,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,K,315.0,0.0,0.0,,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,L,397.0,0.0,0.0,,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,M,476.0,0.0,0.0,,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,Q,164.0,0.0,0.0,,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,S,534.0,0.0,0.0,,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,T,209.0,0.0,0.0,,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,V,338.0,0.33,0.33,1.0,1,-4295,0.847782858
BOD,GBU,AA0112BODTFB,BA2539TFBGBU,.,Y,432.0,0.0,0.0,,1,-4295,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,B,408.709,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,G,255.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,H,460.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,K,315.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,L,397.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,M,476.0,0.33,0.3301549863970744,1.0004696557487103,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,Q,164.0,0.33,0.3301549863970744,1.0004696557487103,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,S,534.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,T,209.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,V,338.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0114BODTFB,BA2539TFBGBU,.,Y,432.0,0.0,0.0,,1,-4300,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,B,403.27,0.0,0.0,,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,G,255.0,0.0,0.0,,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,H,460.0,0.0,0.0,,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,K,315.0,1.0,1.0,1.0,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,L,397.0,0.0,0.0,,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,M,476.0,0.0,0.0,,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,Q,164.0,0.0,0.0,,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,S,534.0,0.0,0.0,,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,T,209.0,0.0,0.0,,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,V,338.0,0.0,0.0,,1,-4277,0.847782858
BOD,GBU,AA0134BODQEY,BA2533QEYGBU,.,Y,432.0,0.0,0.0,,1,-4277,0.847782858
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,B,530.0,0.0,0.0,,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,G,380.0,2.17,2.1700000000000004,1.0000000000000002,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,H,436.0,0.0,0.0,,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,K,374.0,0.0,0.0,,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,L,351.0,0.33,0.3301549863970744,1.0004696557487103,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,M,411.0,0.0,0.0,,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,Q,196.0,0.0,0.0,,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,S,870.918,0.0,0.0,,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,T,302.0,2.3999999999999995,2.4,1.0000000000000002,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,V,361.0,0.0,0.0,,1,-4300,0.158448914
BOD,HEM,AA0092BODTFB,AA0226TFBHEM,.,Y,244.0,0.0,0.0,,1,-4300,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,B,530.0,0.0,0.0,,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,G,380.0,1.9700000000000004,1.9709252693720416,1.000469679884285,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,H,436.0,0.0,0.0,,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,K,374.0,0.0,0.0,,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,L,351.0,0.0,0.0,,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,M,411.0,0.0,0.0,,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,Q,196.0,0.0,0.0,,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,S,870.918,0.0,0.0,,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,T,302.0,0.25,0.25000000000000006,1.0000000000000002,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,V,361.0,0.0,0.0,,2,-4295,0.158448914
BOD,HEM,AA0096BODTFB,AA0328TFBTKD,AA0226TKDHEM,Y,244.0,0.0,0.0,,2,-4295,0.158448914
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,B,469.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,G,245.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,H,381.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,K,263.0,0.66,0.66,1.0,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,L,314.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,M,428.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,Q,87.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,S,465.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,T,237.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,V,298.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0080BODTFB,BA2410TFBHFH,.,Y,368.0,0.0,0.0,,1,-4295,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,B,469.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,G,245.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,H,381.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,K,263.0,2.99,2.99,1.0,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,L,314.0,2.0,2.0,1.0,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,M,428.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,Q,87.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,S,465.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,T,237.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,V,298.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0082BODTFB,BA2506TFBHFH,.,Y,368.0,0.66,0.66,1.0,1,-4296,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,B,469.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,G,245.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,H,381.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,K,263.0,0.66,0.66,1.0,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,L,314.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,M,428.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,Q,87.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,S,465.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,T,237.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,V,298.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2248TFBHFH,.,Y,368.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,B,469.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,G,245.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,H,381.0,0.33,0.33,1.0,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,K,263.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,L,314.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,M,428.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,Q,87.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,S,465.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,T,237.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,V,298.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0084BODTFB,BA2594TFBHFH,.,Y,368.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,B,469.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,G,245.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,H,381.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,K,263.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,L,314.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,M,428.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,Q,87.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,S,465.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,T,237.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,V,298.0,0.0,0.0,,1,-4296,0.96154573
BOD,HFH,AA0090BODTFB,BA2138TFBHFH,.,Y,368.0,0.33,0.3301549863970744,1.0004696557487103,1,-4296,0.96154573
BOD,HFH,AA0092BODTFB,AA0694TFBHFH,.,B,469.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0092BODTFB,AA0694TFBHFH,.,G,245.0,0.0,0.0,,1,-4300,0.96154573
BOD,HFH,AA0092BODTFB,AA0694TFBHFH,.,H,381.0,1.33,1.3306246742305587,1.0004696798726005,1,-4300,0.96154573
