Task,Origin,Destination,Leg_Count,Legs,Assigned_Fleet,Seat_Capacity_Per_Leg,Seat_Capacity,Task_Capacity,Total_Fly_Minutes,Fly_Minutes,Passenger_Boardings,Expected_Passengers,Total_Sold,Total_Unmet,Expected_Load(%),Load_Factor(%),Attributed_Revenue,Revenue,Operating_Cost,Cost,Attributed_Profit,Profit,Avg_Shadow_Price,Max_Shadow_Price,Shadow_Price_Summary,Product_Count,Is_Overnight_Task,Is_Super_Flight,Recommendation_Tag,Recommendation_Reason
BA2110,TFB,QTD,1,BA2110TFBQTD,F0C0Y76,76,76,76,49,49,68.6,68.6,54.07,0.83,90.26,90.26,6080.63,6080.63,1951.83,1951.83,4128.8,4128.8,1.08,1.08,avg=1.08; max=1.08; positive_legs=1,48,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2111,QTD,TFB,1,BA2111QTDTFB,F0C0Y76,76,76,76,51,51,20.0,20.0,18.8,0.0,26.32,26.32,1947.2,1947.2,2031.5,2031.5,-84.3,-84.3,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,15,0,0,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
BA2114,TFB,ZZD,1,BA2114TFBZZD,F12C12Y48,48,48,48,105,105,48.0,48.0,39.8,4.0,100.0,100.0,7699.4,7699.4,3339.0,3339.0,4360.4,4360.4,15.48,15.48,avg=15.48; max=15.48; positive_legs=1,46,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2115,ZZD,TFB,1,BA2115ZZDTFB,F12C12Y48,48,48,48,109,109,42.0,42.0,40.9,0.7,87.5,87.5,6383.7,6383.7,3466.2,3466.2,2917.5,2917.5,8.88,8.88,avg=8.88; max=8.88; positive_legs=1,19,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2116,TFB,ZZD,1,BA2116TFBZZD,F0C0Y76,76,76,76,106,106,75.2,75.2,66.4,6.5,98.95,98.95,11710.2,11710.2,4222.33,4222.33,7487.87,7487.87,17.32,17.32,avg=17.32; max=17.32; positive_legs=1,58,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2117,ZZD,TFB,1,BA2117ZZDTFB,F0C0Y76,76,76,76,108,108,37.2,37.2,33.8,0.0,48.95,48.95,5233.4,5233.4,4302.0,4302.0,931.4,931.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,27,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2118,TFB,ZZD,1,BA2118TFBZZD,F0C0Y76,76,76,76,105,105,76.0,76.0,63.03,12.2,100.0,100.0,10760.3,10760.3,4182.5,4182.5,6577.8,6577.8,21.6,21.6,avg=21.60; max=21.60; positive_legs=1,83,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2119,ZZD,TFB,1,BA2119ZZDTFB,F0C0Y76,76,76,76,109,109,30.6,30.6,30.0,0.0,40.26,40.26,4518.6,4518.6,4341.83,4341.83,176.77,176.77,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,15,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2121,TFB,QEY,1,BA2121TFBQEY,F16C0Y165,165,165,165,51,51,69.2,69.2,59.1,7.4,41.94,41.94,5846.2,5846.2,3911.7,3911.7,1934.5,1934.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,29,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2129,TFB,QEY,1,BA2129TFBQEY,F16C0Y165,165,165,165,50,50,63.4,63.4,46.13,1.1,38.42,38.42,5564.5,5564.5,3835.0,3835.0,1729.5,1729.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,60,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2130,QEY,TFB,1,BA2130QEYTFB,F0C0Y76,76,76,76,50,50,51.6,51.6,34.27,1.47,67.89,67.89,4329.07,4329.07,1991.67,1991.67,2337.4,2337.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,50,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2132,QEY,TFB,1,BA2132QEYTFB,F0C0Y76,76,76,76,49,49,61.8,61.8,44.63,0.8,81.32,81.32,4757.77,4757.77,1951.83,1951.83,2805.93,2805.93,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,69,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2133,CPJ,TFB,1,BA2133CPJTFB,F0C0Y72,72,72,72,91,91,62.8,62.8,54.3,0.5,87.22,87.22,6561.7,6561.7,3624.83,3624.83,2936.87,2936.87,0.48,0.48,avg=0.48; max=0.48; positive_legs=1,38,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2134,TFB,FBU,1,BA2134TFBFBU,F0C0Y76,76,76,76,41,41,71.8,71.8,65.0,0.87,94.47,94.47,5412.1,5412.1,1633.17,1633.17,3778.93,3778.93,4.76,4.76,avg=4.76; max=4.76; positive_legs=1,19,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2135,TFB,QEY,1,BA2135TFBQEY,F16C0Y165,165,165,165,47,47,82.4,82.4,56.1,8.9,49.94,49.94,8828.8,8828.8,3604.9,3604.9,5223.9,5223.9,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,97,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2136,TFB,CPJ,1,BA2136TFBCPJ,F16C0Y165,165,165,165,83,83,129.2,129.2,127.0,0.1,78.3,78.3,15791.9,15791.9,6366.1,6366.1,9425.8,9425.8,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,15,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2138,TFB,HFH,1,BA2138TFBHFH,F0C0Y76,76,76,76,59,59,65.8,65.8,51.77,2.0,86.58,86.58,8620.2,8620.2,2350.17,2350.17,6270.03,6270.03,4.4,4.4,avg=4.40; max=4.40; positive_legs=1,61,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2140,TFB,CPJ,1,BA2140TFBCPJ,F0C0Y76,76,76,76,87,87,68.4,68.4,60.3,2.2,90.0,90.0,6920.6,6920.6,3465.5,3465.5,3455.1,3455.1,3.24,3.24,avg=3.24; max=3.24; positive_legs=1,26,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2142,TFB,CPJ,1,BA2142TFBCPJ,F12C12Y48,48,48,48,87,87,28.0,28.0,26.5,0.0,58.33,58.33,2909.1,2909.1,2766.6,2766.6,142.5,142.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,12,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2148,TFB,CPJ,1,BA2148TFBCPJ,F16C0Y165,165,165,165,90,90,117.2,117.2,96.5,1.4,71.03,71.03,11031.1,11031.1,6903.0,6903.0,4128.1,4128.1,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,37,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2151,TFB,QEY,1,BA2151TFBQEY,F0C0Y76,76,76,76,51,51,76.0,76.0,66.2,12.1,100.0,100.0,6614.4,6614.4,2031.5,2031.5,4582.9,4582.9,11.96,11.96,avg=11.96; max=11.96; positive_legs=1,78,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2155,FBU,TFB,1,BA2155FBUTFB,F0C0Y76,76,76,76,41,41,76.0,76.0,73.1,8.23,100.0,100.0,5129.9,5129.9,1633.17,1633.17,3496.73,3496.73,9.64,9.64,avg=9.64; max=9.64; positive_legs=1,28,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2158,TFB,FBU,1,BA2158TFBFBU,F0C0Y76,76,76,76,39,39,23.0,23.0,21.1,0.0,30.26,30.26,1766.1,1766.1,1553.5,1553.5,212.6,212.6,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,14,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2159,FBU,TFB,1,BA2159FBUTFB,F0C0Y76,76,76,76,44,44,70.4,70.4,63.17,0.8,92.63,92.63,5280.0,5280.0,1752.67,1752.67,3527.33,3527.33,3.4,3.4,avg=3.40; max=3.40; positive_legs=1,34,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2162,QEY,TFB,1,BA2162QEYTFB,F12C12Y48,48,48,48,49,49,37.6,37.6,25.83,3.8,78.33,78.33,3359.83,3359.83,1558.2,1558.2,1801.63,1801.63,0.8,0.8,avg=0.80; max=0.80; positive_legs=1,52,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2170,QEY,TFB,1,BA2170QEYTFB,F0C0Y76,76,76,76,49,49,71.8,71.8,48.3,8.33,94.47,94.47,5442.83,5442.83,1951.83,1951.83,3491.0,3491.0,3.88,3.88,avg=3.88; max=3.88; positive_legs=1,75,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2172,QEY,TFB,1,BA2172QEYTFB,F16C0Y165,165,165,165,49,49,165.0,165.0,140.8,10.9,100.0,100.0,17402.4,17402.4,3758.3,3758.3,13644.1,13644.1,10.76,10.76,avg=10.76; max=10.76; positive_legs=1,168,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2174,QEY,TFB,1,BA2174QEYTFB,F12C12Y48,48,48,48,51,51,47.8,47.8,35.7,12.8,99.58,99.58,4710.2,4710.2,1621.8,1621.8,3088.4,3088.4,3.44,3.44,avg=3.44; max=3.44; positive_legs=1,52,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2175,TFB,QEY,1,BA2175TFBQEY,F16C0Y165,165,165,165,45,45,76.4,76.4,54.3,13.1,46.3,46.3,7714.0,7714.0,3451.5,3451.5,4262.5,4262.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,95,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2179,TFB,SEN,1,BA2179TFBSEN,F0C0Y76,76,76,76,59,59,68.2,68.2,57.2,1.3,89.74,89.74,6824.6,6824.6,2350.17,2350.17,4474.43,4474.43,2.88,2.88,avg=2.88; max=2.88; positive_legs=1,45,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2181,TFB,QEY,1,BA2181TFBQEY,F0C0Y76,76,76,76,52,52,69.0,69.0,45.53,12.17,90.79,90.79,5873.8,5873.8,2071.33,2071.33,3802.47,3802.47,0.24,0.24,avg=0.24; max=0.24; positive_legs=1,64,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2192,TFB,HFH,1,BA2192TFBHFH,F0C0Y76,76,76,76,58,58,53.6,53.6,45.1,0.0,70.53,70.53,5312.1,5312.1,2310.33,2310.33,3001.77,3001.77,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,30,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2193,HFH,TFB,1,BA2193HFHTFB,F12C12Y48,48,48,48,64,64,47.6,47.6,43.0,10.0,99.17,99.17,4966.9,4966.9,2035.2,2035.2,2931.7,2931.7,11.52,11.52,avg=11.52; max=11.52; positive_legs=1,24,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2196,MBY,NNI,1,BA2196MBYNNI,F0C0Y76,76,76,76,71,71,40.6,40.6,40.6,0.0,53.42,53.42,3914.6,3914.6,2828.17,2828.17,1086.43,1086.43,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,8,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2199,NNI,MBY,1,BA2199NNIMBY,F0C0Y76,76,76,76,74,74,47.8,47.8,47.8,0.0,62.89,62.89,4945.6,4945.6,2947.67,2947.67,1997.93,1997.93,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,10,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2202,TFB,ZLN,1,BA2202TFBZLN,F0C0Y72,72,72,72,38,38,24.2,24.2,20.8,0.0,33.61,33.61,1978.1,1978.1,1513.67,1513.67,464.43,464.43,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,15,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2203,ZLN,TFB,1,BA2203ZLNTFB,F0C0Y76,76,76,76,42,42,74.2,74.2,67.63,7.07,97.63,97.63,5250.9,5250.9,1673.0,1673.0,3577.9,3577.9,6.2,6.2,avg=6.20; max=6.20; positive_legs=1,19,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2204,TFB,ZWS,1,BA2204TFBZWS,F0C0Y72,72,72,72,53,53,69.4,69.4,48.17,1.07,96.39,96.39,8258.03,8258.03,2111.17,2111.17,6146.87,6146.87,2.6,2.6,avg=2.60; max=2.60; positive_legs=1,54,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2207,ZLN,TFB,1,BA2207ZLNTFB,F12C0Y112,112,112,112,40,40,104.8,104.8,100.0,1.3,93.57,93.57,7639.8,7639.8,3026.67,3026.67,4613.13,4613.13,1.92,1.92,avg=1.92; max=1.92; positive_legs=1,19,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2208,TFB,ZLN,1,BA2208TFBZLN,F0C0Y76,76,76,76,40,40,64.6,64.6,57.87,0.27,85.0,85.0,4121.8,4121.8,1593.33,1593.33,2528.47,2528.47,0.24,0.24,avg=0.24; max=0.24; positive_legs=1,22,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2213,QVX,TFB,1,BA2213QVXTFB,F12C12Y48,48,48,48,67,67,37.8,37.8,36.1,0.2,78.75,78.75,4322.87,4322.87,2130.6,2130.6,2192.27,2192.27,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,15,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2216,TFB,QVX,1,BA2216TFBQVX,F12C12Y48,48,48,48,65,65,27.6,27.6,25.3,0.0,57.5,57.5,3195.5,3195.5,2067.0,2067.0,1128.5,1128.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,44,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2219,QVX,TFB,1,BA2219QVXTFB,F0C0Y72,72,72,72,68,68,66.8,66.8,59.53,1.0,92.78,92.78,7137.43,7137.43,2708.67,2708.67,4428.77,4428.77,5.16,5.16,avg=5.16; max=5.16; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2220,TFB,QVX,1,BA2220TFBQVX,F0C0Y72,72,72,72,65,65,46.0,46.0,43.7,0.0,63.89,63.89,4519.7,4519.7,2589.17,2589.17,1930.53,1930.53,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2222,SEN,TFB,1,BA2222SENTFB,F0C0Y76,76,76,76,64,64,72.6,72.6,58.1,6.2,95.53,95.53,6410.0,6410.0,2549.33,2549.33,3860.67,3860.67,0.8,0.8,avg=0.80; max=0.80; positive_legs=1,30,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2223,QEY,CPJ,1,BA2223QEYCPJ,F0C0Y76,76,76,76,77,77,76.0,76.0,70.0,11.8,100.0,100.0,7720.3,7720.3,3067.17,3067.17,4653.13,4653.13,12.48,12.48,avg=12.48; max=12.48; positive_legs=1,27,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2225,HFH,TFB,1,BA2225HFHTFB,F12C12Y48,48,48,48,64,64,43.4,43.4,35.6,0.2,90.42,90.42,3940.9,3940.9,2035.2,2035.2,1905.7,1905.7,2.2,2.2,avg=2.20; max=2.20; positive_legs=1,30,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2227,ZWS,TFB,1,BA2227ZWSTFB,F12C12Y48,48,48,48,50,50,47.2,47.2,38.5,2.4,98.33,98.33,6534.47,6534.47,1590.0,1590.0,4944.47,4944.47,10.3382,10.3382,avg=10.34; max=10.34; positive_legs=1,31,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2231,CPJ,TFB,1,BA2231CPJTFB,F0C0Y76,76,76,76,90,90,61.4,61.4,49.7,0.0,80.79,80.79,5906.4,5906.4,3585.0,3585.0,2321.4,2321.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,18,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2232,QEY,ZWS,1,BA2232QEYZWS,F12C12Y48,48,48,48,70,70,43.8,43.8,30.9,0.3,91.25,91.25,5411.7,5411.7,2226.0,2226.0,3185.7,3185.7,1.04,1.04,avg=1.04; max=1.04; positive_legs=1,33,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2233,ZWS,TFB,1,BA2233ZWSTFB,F0C0Y76,76,76,76,51,51,46.6,46.6,34.8,0.0,61.32,61.32,5233.5,5233.5,2031.5,2031.5,3202.0,3202.0,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,38,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2234,TFB,HFH,1,BA2234TFBHFH,F0C0Y76,76,76,76,60,60,62.0,62.0,46.1,0.0,81.58,81.58,5784.9,5784.9,2390.0,2390.0,3394.9,3394.9,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,30,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2235,HFH,TFB,1,BA2235HFHTFB,F0C0Y76,76,76,76,64,64,76.0,76.0,55.67,48.2,100.0,100.0,7993.53,7993.53,2549.33,2549.33,5444.2,5444.2,14.76,14.76,avg=14.76; max=14.76; positive_legs=1,104,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2236,SEN,QEY,1,BA2236SENQEY,F12C12Y48,48,48,48,40,40,46.2,46.2,34.77,1.27,96.25,96.25,3336.7,3336.7,1272.0,1272.0,2064.7,2064.7,1.52,1.52,avg=1.52; max=1.52; positive_legs=1,32,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2237,CPJ,TFB,1,BA2237CPJTFB,F0C0Y76,76,76,76,91,91,76.0,76.0,66.9,26.5,100.0,100.0,8846.2,8846.2,3624.83,3624.83,5221.37,5221.37,16.4,16.4,avg=16.40; max=16.40; positive_legs=1,77,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2239,CPJ,TFB,1,BA2239CPJTFB,F0C0Y76,76,76,76,93,93,43.8,43.8,39.6,0.0,57.63,57.63,4766.0,4766.0,3704.5,3704.5,1061.5,1061.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,22,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2241,HFH,TFB,1,BA2241HFHTFB,F0C0Y76,76,76,76,64,64,75.0,75.0,60.3,4.6,98.68,98.68,7912.6,7912.6,2549.33,2549.33,5363.27,5363.27,5.52,5.52,avg=5.52; max=5.52; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2242,TFB,ZWS,1,BA2242TFBZWS,F0C0Y76,76,76,76,48,48,74.4,74.4,64.2,5.7,97.89,97.89,9336.0,9336.0,1912.0,1912.0,7424.0,7424.0,11.88,11.88,avg=11.88; max=11.88; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2243,ZWS,TFB,1,BA2243ZWSTFB,F0C0Y76,76,76,76,51,51,27.0,27.0,26.0,0.0,35.53,35.53,3622.1,3622.1,2031.5,2031.5,1590.6,1590.6,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2246,QEY,TFB,1,BA2246QEYTFB,F16C0Y165,165,165,165,52,52,165.0,165.0,134.3,23.9,100.0,100.0,16960.13,16960.13,3988.4,3988.4,12971.73,12971.73,9.96,9.96,avg=9.96; max=9.96; positive_legs=1,154,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2248,TFB,HFH,1,BA2248TFBHFH,F0C0Y76,76,76,76,59,59,72.4,72.4,58.0,4.2,95.26,95.26,7020.8,7020.8,2350.17,2350.17,4670.63,4670.63,7.0,7.0,avg=7.00; max=7.00; positive_legs=1,48,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2249,HFH,TFB,1,BA2249HFHTFB,F0C0Y72,72,72,72,67,67,52.2,52.2,41.7,0.0,72.5,72.5,5332.9,5332.9,2668.83,2668.83,2664.07,2664.07,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,29,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2250,SOP,TFB,1,BA2250SOPTFB,F0C0Y76,76,76,76,125,125,76.0,76.0,71.0,18.67,100.0,100.0,10917.4,10917.4,4979.17,4979.17,5938.23,5938.23,20.84,20.84,avg=20.84; max=20.84; positive_legs=1,38,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2255,TFB,SOP,1,BA2255TFBSOP,F0C0Y76,76,76,76,117,117,59.6,59.6,52.3,0.1,78.42,78.42,7394.4,7394.4,4660.5,4660.5,2733.9,2733.9,3.0,3.0,avg=3.00; max=3.00; positive_legs=1,24,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2259,TFB,SOP,1,BA2259TFBSOP,F0C0Y76,76,76,76,120,120,76.0,76.0,65.1,26.57,100.0,100.0,9553.2,9553.2,4780.0,4780.0,4773.2,4773.2,19.4,19.4,avg=19.40; max=19.40; positive_legs=1,38,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2264,TFB,ZWS,1,BA2264TFBZWS,F12C12Y48,48,48,48,52,52,27.0,27.0,22.9,0.0,56.25,56.25,3723.1,3723.1,1653.6,1653.6,2069.5,2069.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,25,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2265,ZWS,TFB,1,BA2265ZWSTFB,F16C0Y165,165,165,165,50,50,113.6,113.6,98.2,0.0,68.85,68.85,13369.5,13369.5,3835.0,3835.0,9534.5,9534.5,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,49,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2266,TFB,ZWS,1,BA2266TFBZWS,F16C0Y165,165,165,165,52,52,94.2,94.2,70.1,0.0,57.09,57.09,12013.1,12013.1,3988.4,3988.4,8024.7,8024.7,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,79,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2267,ZWS,TFB,1,BA2267ZWSTFB,F12C12Y48,48,48,48,51,51,43.2,43.2,33.8,0.2,90.0,90.0,4525.6,4525.6,1621.8,1621.8,2903.8,2903.8,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,31,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2268,TFB,CPJ,1,BA2268TFBCPJ,F0C0Y76,76,76,76,84,84,70.4,70.4,62.4,0.9,92.63,92.63,7897.21,7897.21,3346.0,3346.0,4551.21,4551.21,2.32,2.32,avg=2.32; max=2.32; positive_legs=1,48,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2269,CPJ,TFB,1,BA2269CPJTFB,F16C0Y165,165,165,165,96,96,145.4,145.4,134.1,1.9,88.12,88.12,15396.0,15396.0,7363.2,7363.2,8032.8,8032.8,2.92,2.92,avg=2.92; max=2.92; positive_legs=1,59,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2270,TFB,HFH,1,BA2270TFBHFH,F0C0Y76,76,76,76,59,59,65.2,65.2,55.0,0.0,85.79,85.79,6520.5,6520.5,2350.17,2350.17,4170.33,4170.33,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,39,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2273,TFB,SEN,1,BA2273TFBSEN,F16C0Y165,165,165,165,58,58,77.6,77.6,69.2,1.7,47.03,47.03,8589.8,8589.8,4448.6,4448.6,4141.2,4141.2,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,46,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2278,SEN,TFB,1,BA2278SENTFB,F12C12Y48,48,48,48,63,63,33.6,33.6,30.8,0.0,70.0,70.0,3641.2,3641.2,2003.4,2003.4,1637.8,1637.8,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,23,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2280,FVH,TFB,1,BA2280FVHTFB,F0C0Y76,76,76,76,62,62,76.0,76.0,60.4,6.5,100.0,100.0,9080.63,9080.63,2469.67,2469.67,6610.97,6610.97,5.96,5.96,avg=5.96; max=5.96; positive_legs=1,85,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2281,TFB,FVH,1,BA2281TFBFVH,F0C0Y76,76,76,76,60,60,72.4,72.4,56.5,0.9,95.26,95.26,5801.9,5801.9,2390.0,2390.0,3411.9,3411.9,0.92,0.92,avg=0.92; max=0.92; positive_legs=1,46,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2284,TFB,GDB,1,BA2284TFBGDB,F0C0Y76,76,76,76,85,85,76.0,76.0,66.2,8.0,100.0,100.0,9818.74,9818.74,3385.83,3385.83,6432.9,6432.9,18.28,18.28,avg=18.28; max=18.28; positive_legs=1,48,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2285,GDB,TFB,1,BA2285GDBTFB,F0C0Y76,76,76,76,90,90,58.0,58.0,50.9,0.0,76.32,76.32,7194.4,7194.4,3585.0,3585.0,3609.4,3609.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,26,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2288,TFB,GDB,1,BA2288TFBGDB,F0C0Y76,76,76,76,81,81,67.6,67.6,64.0,0.0,88.95,88.95,8602.7,8602.7,3226.5,3226.5,5376.2,5376.2,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,25,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
