Product,Historical_Demand,MC_Mean_Demand,Expected_Sold,Std_Sold,P5_Sold,P95_Sold,Expected_Unmet,Fare,Legs,Tasks,Assigned_Fleets
P020019,5.48,5.2,5.2,2.32,2.4,8.4,0.0,256.0,AA0255TKEMBY,AA0255,F16C0Y165
P020021,0.09,0.0,0.0,0.0,0.0,0.0,0.0,166.0,AA0225TKEQEY,,
P020022,4.06,4.8,4.8,2.04,2.4,7.6,0.0,263.0,AA0225TKEQEY,,
P020023,28.07,28.2,28.2,3.6,24.0,32.0,0.0,173.0,AA0225TKEQEY,,
P020024,6.85,7.0,7.0,1.1,5.4,8.0,0.0,209.0,AA0225TKEQEY,,
P020025,1.46,0.8,0.8,0.75,0.0,1.8,0.0,285.0,AA0225TKEQEY,,
P020026,0.29,0.0,0.0,0.0,0.0,0.0,0.0,89.0,AA0225TKEQEY,,
P020028,0.11,0.0,0.0,0.0,0.0,0.0,0.0,154.0,AA0225TKEQEY,,
P020029,12.21,10.4,10.4,3.26,6.4,14.6,0.0,190.0,AA0225TKEQEY,,
P020030,1.24,1.0,1.0,1.1,0.0,2.6,0.0,151.0,AA0225TKEQEY,,
P020032,0.12,0.0,0.0,0.0,0.0,0.0,0.0,166.0,AA0579TBOQEY -> AA0233TKETBO,AA0579 -> super_AA0233,F16C0Y165 -> F16C0Y165
P020034,8.1,8.2,8.2,3.06,3.8,11.6,0.0,173.0,AA0579TBOQEY -> AA0233TKETBO,AA0579 -> super_AA0233,F16C0Y165 -> F16C0Y165
P020035,2.41,1.8,1.8,0.4,1.2,2.0,0.0,209.0,AA0579TBOQEY -> AA0233TKETBO,AA0579 -> super_AA0233,F16C0Y165 -> F16C0Y165
P020037,2.01,2.6,0.6,0.8,0.0,1.8,2.0,89.0,AA0579TBOQEY -> AA0233TKETBO,AA0579 -> super_AA0233,F16C0Y165 -> F16C0Y165
P020039,0.12,0.0,0.0,0.0,0.0,0.0,0.0,154.0,AA0579TBOQEY -> AA0233TKETBO,AA0579 -> super_AA0233,F16C0Y165 -> F16C0Y165
P020040,2.95,4.0,4.0,2.1,0.8,5.8,0.0,190.0,AA0579TBOQEY -> AA0233TKETBO,AA0579 -> super_AA0233,F16C0Y165 -> F16C0Y165
P020041,0.47,1.4,1.4,1.02,0.2,2.8,0.0,151.0,AA0579TBOQEY -> AA0233TKETBO,AA0579 -> super_AA0233,F16C0Y165 -> F16C0Y165
P020043,5.14,3.8,0.6,1.2,0.0,2.4,3.2,166.0,AA0479MBYQEY -> AA0251TKEMBY,AA0479 -> AA0251,F16C0Y165 -> F16C0Y165
P020044,0.01,0.0,0.0,0.0,0.0,0.0,0.0,263.0,AA0479MBYQEY -> AA0251TKEMBY,AA0479 -> AA0251,F16C0Y165 -> F16C0Y165
P020045,3.63,3.6,0.4,0.8,0.0,1.6,3.2,173.0,AA0479MBYQEY -> AA0251TKEMBY,AA0479 -> AA0251,F16C0Y165 -> F16C0Y165
P020046,0.01,0.0,0.0,0.0,0.0,0.0,0.0,209.0,AA0479MBYQEY -> AA0251TKEMBY,AA0479 -> AA0251,F16C0Y165 -> F16C0Y165
P020048,0.01,0.0,0.0,0.0,0.0,0.0,0.0,89.0,AA0479MBYQEY -> AA0251TKEMBY,AA0479 -> AA0251,F16C0Y165 -> F16C0Y165
P020050,0.12,0.4,0.0,0.0,0.0,0.0,0.4,154.0,AA0479MBYQEY -> AA0251TKEMBY,AA0479 -> AA0251,F16C0Y165 -> F16C0Y165
P020051,1.93,2.2,0.4,0.8,0.0,1.6,1.8,190.0,AA0479MBYQEY -> AA0251TKEMBY,AA0479 -> AA0251,F16C0Y165 -> F16C0Y165
P020052,0.52,0.2,0.0,0.0,0.0,0.0,0.2,151.0,AA0479MBYQEY -> AA0251TKEMBY,AA0479 -> AA0251,F16C0Y165 -> F16C0Y165
P020054,0.11,0.0,0.0,0.0,0.0,0.0,0.0,166.0,AA0479MBYQEY -> AA0255TKEMBY,AA0479 -> AA0255,F16C0Y165 -> F16C0Y165
P020055,0.27,0.4,0.4,0.49,0.0,1.0,0.0,263.0,AA0479MBYQEY -> AA0255TKEMBY,AA0479 -> AA0255,F16C0Y165 -> F16C0Y165
P020056,6.88,6.2,4.6,0.8,3.4,5.0,1.6,173.0,AA0479MBYQEY -> AA0255TKEMBY,AA0479 -> AA0255,F16C0Y165 -> F16C0Y165
P020057,1.69,1.2,1.2,0.75,0.2,2.0,0.0,209.0,AA0479MBYQEY -> AA0255TKEMBY,AA0479 -> AA0255,F16C0Y165 -> F16C0Y165
P020061,0.12,0.0,0.0,0.0,0.0,0.0,0.0,154.0,AA0479MBYQEY -> AA0255TKEMBY,AA0479 -> AA0255,F16C0Y165 -> F16C0Y165
P020062,0.01,0.0,0.0,0.0,0.0,0.0,0.0,190.0,AA0479MBYQEY -> AA0255TKEMBY,AA0479 -> AA0255,F16C0Y165 -> F16C0Y165
P020063,0.49,0.8,0.4,0.8,0.0,1.6,0.4,151.0,AA0479MBYQEY -> AA0255TKEMBY,AA0479 -> AA0255,F16C0Y165 -> F16C0Y165
P020064,17.59,16.8,16.8,4.49,12.4,23.2,0.0,338.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020065,0.53,0.4,0.4,0.49,0.0,1.0,0.0,142.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020066,0.04,0.0,0.0,0.0,0.0,0.0,0.0,263.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020067,26.89,28.6,28.6,5.08,22.6,35.6,0.0,158.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020068,28.6,30.0,30.0,5.59,22.6,36.2,0.0,204.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020069,13.91,15.4,15.4,4.67,10.6,22.2,0.0,298.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020070,11.19,10.6,10.6,0.49,10.0,11.0,0.0,187.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020072,0.53,0.6,0.6,0.49,0.0,1.0,0.0,119.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020073,10.32,12.0,12.0,3.03,8.4,15.8,0.0,178.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020074,14.65,15.0,15.0,1.67,12.6,16.8,0.0,300.0,AA0233TKETBO,super_AA0233,F16C0Y165
P020076,0.02,0.0,0.0,0.0,0.0,0.0,0.0,162.0,AA0231TGPTFB -> AA0225TKETGP,super_AA0231 -> super_AA0225,F0C0Y76 -> F16C0Y165
P020078,1.81,1.2,0.8,1.17,0.0,2.6,0.4,172.0,AA0231TGPTFB -> AA0225TKETGP,super_AA0231 -> super_AA0225,F0C0Y76 -> F16C0Y165
P020079,1.25,1.0,0.4,0.49,0.0,1.0,0.6,211.0,AA0231TGPTFB -> AA0225TKETGP,super_AA0231 -> super_AA0225,F0C0Y76 -> F16C0Y165
P020081,0.37,1.2,0.0,0.0,0.0,0.0,1.2,100.0,AA0231TGPTFB -> AA0225TKETGP,super_AA0231 -> super_AA0225,F0C0Y76 -> F16C0Y165
P020083,0.06,0.2,0.0,0.0,0.0,0.0,0.2,146.0,AA0231TGPTFB -> AA0225TKETGP,super_AA0231 -> super_AA0225,F0C0Y76 -> F16C0Y165
P020087,0.02,0.0,0.0,0.0,0.0,0.0,0.0,162.0,AA0317TGPTFB -> AA0225TKETGP,super_AA0317 -> super_AA0225,F16C0Y165 -> F16C0Y165
P020088,1.42,1.8,1.8,1.17,0.2,3.0,0.0,274.0,AA0317TGPTFB -> AA0225TKETGP,super_AA0317 -> super_AA0225,F16C0Y165 -> F16C0Y165
P020089,10.37,10.2,7.6,2.94,5.0,12.0,2.6,172.0,AA0317TGPTFB -> AA0225TKETGP,super_AA0317 -> super_AA0225,F16C0Y165 -> F16C0Y165
P020090,5.02,6.2,6.2,1.47,5.0,8.0,0.0,211.0,AA0317TGPTFB -> AA0225TKETGP,super_AA0317 -> super_AA0225,F16C0Y165 -> F16C0Y165
P020091,5.86,6.2,6.2,2.48,3.2,9.4,0.0,302.0,AA0317TGPTFB -> AA0225TKETGP,super_AA0317 -> super_AA0225,F16C0Y165 -> F16C0Y165
P020094,0.06,0.0,0.0,0.0,0.0,0.0,0.0,146.0,AA0317TGPTFB -> AA0225TKETGP,super_AA0317 -> super_AA0225,F16C0Y165 -> F16C0Y165
P020095,3.02,4.4,4.4,2.15,1.4,6.8,0.0,193.0,AA0317TGPTFB -> AA0225TKETGP,super_AA0317 -> super_AA0225,F16C0Y165 -> F16C0Y165
P020098,0.06,0.2,0.2,0.4,0.0,0.8,0.0,162.0,AA0485TBOTFB -> AA0233TKETBO,AA0485 -> super_AA0233,F0C0Y76 -> F16C0Y165
P020099,0.02,0.0,0.0,0.0,0.0,0.0,0.0,274.0,AA0485TBOTFB -> AA0233TKETBO,AA0485 -> super_AA0233,F0C0Y76 -> F16C0Y165
P020100,0.02,0.0,0.0,0.0,0.0,0.0,0.0,172.0,AA0485TBOTFB -> AA0233TKETBO,AA0485 -> super_AA0233,F0C0Y76 -> F16C0Y165
P020101,0.02,0.0,0.0,0.0,0.0,0.0,0.0,211.0,AA0485TBOTFB -> AA0233TKETBO,AA0485 -> super_AA0233,F0C0Y76 -> F16C0Y165
P020103,1.14,1.4,0.0,0.0,0.0,0.0,1.4,100.0,AA0485TBOTFB -> AA0233TKETBO,AA0485 -> super_AA0233,F0C0Y76 -> F16C0Y165
P020105,0.06,0.0,0.0,0.0,0.0,0.0,0.0,146.0,AA0485TBOTFB -> AA0233TKETBO,AA0485 -> super_AA0233,F0C0Y76 -> F16C0Y165
P020106,0.02,0.2,0.2,0.4,0.0,0.8,0.0,193.0,AA0485TBOTFB -> AA0233TKETBO,AA0485 -> super_AA0233,F0C0Y76 -> F16C0Y165
P020108,7.21,4.8,4.8,0.98,3.4,5.8,0.0,350.0,AA0233TKETFB,,
P020109,0.21,0.0,0.0,0.0,0.0,0.0,0.0,162.0,AA0233TKETFB,,
P020110,3.03,2.4,2.4,0.49,2.0,3.0,0.0,274.0,AA0233TKETFB,,
P020111,26.46,26.4,26.4,3.2,21.8,29.8,0.0,172.0,AA0233TKETFB,,
P020112,9.49,10.8,10.8,1.94,8.2,12.8,0.0,211.0,AA0233TKETFB,,
P020113,0.92,0.4,0.4,0.49,0.0,1.0,0.0,302.0,AA0233TKETFB,,
P020114,4.97,4.6,4.6,1.36,3.2,6.6,0.0,100.0,AA0233TKETFB,,
P020116,0.21,0.8,0.8,0.98,0.0,2.0,0.0,146.0,AA0233TKETFB,,
P020117,21.49,20.2,20.2,2.71,18.0,23.8,0.0,193.0,AA0233TKETFB,,
P020118,4.28,4.4,4.4,2.06,2.2,7.4,0.0,184.0,AA0233TKETFB,,
P020120,0.06,0.0,0.0,0.0,0.0,0.0,0.0,162.0,AA0463MBYTFB -> AA0251TKEMBY,AA0463 -> AA0251,F16C0Y165 -> F16C0Y165
P020122,1.17,1.2,0.6,0.8,0.0,1.8,0.6,172.0,AA0463MBYTFB -> AA0251TKEMBY,AA0463 -> AA0251,F16C0Y165 -> F16C0Y165
P020123,0.77,1.0,0.4,0.8,0.0,1.6,0.6,211.0,AA0463MBYTFB -> AA0251TKEMBY,AA0463 -> AA0251,F16C0Y165 -> F16C0Y165
P020127,0.08,0.0,0.0,0.0,0.0,0.0,0.0,146.0,AA0463MBYTFB -> AA0251TKEMBY,AA0463 -> AA0251,F16C0Y165 -> F16C0Y165
P020131,7.21,7.0,0.0,0.0,0.0,0.0,7.0,162.0,AA0471MBYTFB -> AA0251TKEMBY,AA0471 -> AA0251,F16C0Y165 -> F16C0Y165
P020132,4.82,3.2,3.2,1.6,1.2,5.0,0.0,274.0,AA0471MBYTFB -> AA0251TKEMBY,AA0471 -> AA0251,F16C0Y165 -> F16C0Y165
P020133,7.68,7.4,0.0,0.0,0.0,0.0,7.4,172.0,AA0471MBYTFB -> AA0251TKEMBY,AA0471 -> AA0251,F16C0Y165 -> F16C0Y165
P020134,3.56,4.0,0.0,0.0,0.0,0.0,4.0,211.0,AA0471MBYTFB -> AA0251TKEMBY,AA0471 -> AA0251,F16C0Y165 -> F16C0Y165
P020135,0.64,0.8,0.8,0.98,0.0,2.0,0.0,302.0,AA0471MBYTFB -> AA0251TKEMBY,AA0471 -> AA0251,F16C0Y165 -> F16C0Y165
P020136,0.43,1.0,0.0,0.0,0.0,0.0,1.0,100.0,AA0471MBYTFB -> AA0251TKEMBY,AA0471 -> AA0251,F16C0Y165 -> F16C0Y165
P020138,0.08,0.0,0.0,0.0,0.0,0.0,0.0,146.0,AA0471MBYTFB -> AA0251TKEMBY,AA0471 -> AA0251,F16C0Y165 -> F16C0Y165
P020139,8.5,8.4,0.0,0.0,0.0,0.0,8.4,193.0,AA0471MBYTFB -> AA0251TKEMBY,AA0471 -> AA0251,F16C0Y165 -> F16C0Y165
P020142,0.04,0.2,0.0,0.0,0.0,0.0,0.2,162.0,AA0245MBYTFB -> AA0255TKEMBY,super_AA0245 -> AA0255,F16C0Y165 -> F16C0Y165
P020144,1.98,1.6,1.0,1.1,0.0,2.6,0.6,172.0,AA0245MBYTFB -> AA0255TKEMBY,super_AA0245 -> AA0255,F16C0Y165 -> F16C0Y165
P020149,0.06,0.0,0.0,0.0,0.0,0.0,0.0,146.0,AA0245MBYTFB -> AA0255TKEMBY,super_AA0245 -> AA0255,F16C0Y165 -> F16C0Y165
P020153,1.2,0.6,0.4,0.8,0.0,1.6,0.2,162.0,AA0463MBYTFB -> AA0255TKEMBY,AA0463 -> AA0255,F16C0Y165 -> F16C0Y165
P020155,4.12,2.6,1.8,1.83,0.0,4.4,0.8,172.0,AA0463MBYTFB -> AA0255TKEMBY,AA0463 -> AA0255,F16C0Y165 -> F16C0Y165
P020160,0.08,0.0,0.0,0.0,0.0,0.0,0.0,146.0,AA0463MBYTFB -> AA0255TKEMBY,AA0463 -> AA0255,F16C0Y165 -> F16C0Y165
P020161,2.39,2.0,0.6,0.8,0.0,1.8,1.4,193.0,AA0463MBYTFB -> AA0255TKEMBY,AA0463 -> AA0255,F16C0Y165 -> F16C0Y165
P020164,11.7,13.0,9.6,5.08,3.2,14.8,3.4,144.0,AA0225TKETGP,super_AA0225,F16C0Y165
P020165,6.24,7.4,7.4,1.2,6.0,8.8,0.0,274.0,AA0225TKETGP,super_AA0225,F16C0Y165
P020166,53.15,58.0,58.0,11.37,47.0,74.0,0.0,157.0,AA0225TKETGP,super_AA0225,F16C0Y165
P020167,15.53,17.2,17.2,4.62,10.4,21.8,0.0,210.0,AA0225TKETGP,super_AA0225,F16C0Y165
P020168,12.55,13.8,13.8,3.54,9.2,17.0,0.0,314.0,AA0225TKETGP,super_AA0225,F16C0Y165
P020169,6.28,6.6,3.2,3.87,0.0,9.0,3.4,132.0,AA0225TKETGP,super_AA0225,F16C0Y165
P020171,0.27,0.0,0.0,0.0,0.0,0.0,0.0,128.0,AA0225TKETGP,super_AA0225,F16C0Y165
P020172,19.79,19.8,19.8,2.56,16.4,22.8,0.0,187.0,AA0225TKETGP,super_AA0225,F16C0Y165
P020173,3.46,2.8,2.8,1.17,1.2,4.0,0.0,261.0,AA0225TKETGP,super_AA0225,F16C0Y165
P020177,3.34,2.2,2.0,0.89,1.0,3.0,0.2,209.0,BA2204TFBZWS -> AA0317TGPTFB -> AA0225TKETGP,BA2204 -> super_AA0317 -> super_AA0225,F0C0Y72 -> F16C0Y165 -> F16C0Y165
P020186,0.74,0.2,0.0,0.0,0.0,0.0,0.2,214.0,AA0251TKEMBY -> AA0711MBYZWS,AA0251 -> AA0711,F16C0Y165 -> F0C0Y76
P020187,3.86,2.6,2.6,1.2,1.2,4.0,0.0,334.0,AA0251TKEMBY -> AA0711MBYZWS,AA0251 -> AA0711,F16C0Y165 -> F0C0Y76
P020189,2.2,1.4,1.4,1.02,0.2,2.8,0.0,312.0,AA0251TKEMBY -> AA0711MBYZWS,AA0251 -> AA0711,F16C0Y165 -> F0C0Y76
P020190,0.66,0.0,0.0,0.0,0.0,0.0,0.0,278.0,AA0251TKEMBY -> AA0711MBYZWS,AA0251 -> AA0711,F16C0Y165 -> F0C0Y76
P020191,4.73,5.8,0.0,0.0,0.0,0.0,5.8,111.0,AA0251TKEMBY -> AA0711MBYZWS,AA0251 -> AA0711,F16C0Y165 -> F0C0Y76
P020193,5.47,4.6,0.0,0.0,0.0,0.0,4.6,186.0,AA0251TKEMBY -> AA0711MBYZWS,AA0251 -> AA0711,F16C0Y165 -> F0C0Y76
P020194,1.65,1.4,1.4,1.36,0.0,3.0,0.0,264.0,AA0251TKEMBY -> AA0711MBYZWS,AA0251 -> AA0711,F16C0Y165 -> F0C0Y76
P020197,4.09,5.0,2.8,2.48,0.0,5.8,2.2,214.0,AA0707MBYZWS -> AA0255TKEMBY,AA0707 -> AA0255,F0C0Y76 -> F16C0Y165
P020198,2.04,2.0,2.0,1.41,0.2,3.8,0.0,334.0,AA0707MBYZWS -> AA0255TKEMBY,AA0707 -> AA0255,F0C0Y76 -> F16C0Y165
P020204,3.72,3.0,0.8,1.6,0.0,3.2,2.2,186.0,AA0707MBYZWS -> AA0255TKEMBY,AA0707 -> AA0255,F0C0Y76 -> F16C0Y165
P020205,0.46,1.0,1.0,0.63,0.2,1.8,0.0,264.0,AA0707MBYZWS -> AA0255TKEMBY,AA0707 -> AA0255,F0C0Y76 -> F16C0Y165
P020215,3.67,3.0,3.0,2.53,0.0,5.8,0.0,248.0,AA0103TFBBOD -> AA0363TNGTFB,AA0103 -> AA0363,F16C0Y165 -> F16C0Y165
P020221,0.92,0.4,0.4,0.49,0.0,1.0,0.0,266.0,AA0107TFBBOD -> AA0363TNGTFB,AA0107 -> AA0363,F0C0Y76 -> F16C0Y165
P020226,5.74,4.6,4.6,1.02,3.2,5.8,0.0,248.0,AA0107TFBBOD -> AA0363TNGTFB,AA0107 -> AA0363,F0C0Y76 -> F16C0Y165
P020230,2.5,2.6,2.6,1.85,0.2,4.8,0.0,257.0,AA0109TFBBOD -> AA0363TNGTFB,AA0109 -> AA0363,F0C0Y76 -> F16C0Y165
P020231,0.87,1.0,1.0,1.55,0.0,3.4,0.0,409.0,AA0109TFBBOD -> AA0363TNGTFB,AA0109 -> AA0363,F0C0Y76 -> F16C0Y165
P020232,3.27,4.0,4.0,1.41,2.2,5.8,0.0,266.0,AA0109TFBBOD -> AA0363TNGTFB,AA0109 -> AA0363,F0C0Y76 -> F16C0Y165
P020233,0.59,0.2,0.2,0.4,0.0,0.8,0.0,344.0,AA0109TFBBOD -> AA0363TNGTFB,AA0109 -> AA0363,F0C0Y76 -> F16C0Y165
P020237,2.21,2.0,2.0,0.89,1.0,3.0,0.0,248.0,AA0109TFBBOD -> AA0363TNGTFB,AA0109 -> AA0363,F0C0Y76 -> F16C0Y165
P020239,0.42,0.4,0.4,0.49,0.0,1.0,0.0,373.0,AA0109TFBBOD -> AA0363TNGTFB,AA0109 -> AA0363,F0C0Y76 -> F16C0Y165
P020248,1.15,1.0,1.0,1.26,0.0,2.8,0.0,248.0,AA0111TFBBOD -> AA0363TNGTFB,AA0111 -> AA0363,F0C0Y76 -> F16C0Y165
P020259,2.85,2.4,1.8,1.94,0.0,4.6,0.6,248.0,BA2627TFBQEY -> AA0143QEYBOD -> AA0363TNGTFB,BA2627 -> AA0143 -> AA0363,F12C12Y48 -> F0C0Y76 -> F16C0Y165
P020263,0.01,0.0,0.0,0.0,0.0,0.0,0.0,257.0,AA0093TFBBOD -> AA0365TNGTFB,AA0093 -> AA0365,F16C0Y165 -> F16C0Y165
P020268,0.55,0.2,0.0,0.0,0.0,0.0,0.2,79.0,AA0093TFBBOD -> AA0365TNGTFB,AA0093 -> AA0365,F16C0Y165 -> F16C0Y165
P020270,0.01,0.0,0.0,0.0,0.0,0.0,0.0,248.0,AA0093TFBBOD -> AA0365TNGTFB,AA0093 -> AA0365,F16C0Y165 -> F16C0Y165
P020271,1.1,1.0,1.0,0.63,0.2,1.8,0.0,336.0,AA0093TFBBOD -> AA0365TNGTFB,AA0093 -> AA0365,F16C0Y165 -> F16C0Y165
P020274,0.94,0.2,0.0,0.0,0.0,0.0,0.2,257.0,AA0099TFBBOD -> AA0365TNGTFB,AA0099 -> AA0365,F16C0Y165 -> F16C0Y165
P020275,6.9,8.8,8.8,2.23,5.6,11.0,0.0,409.0,AA0099TFBBOD -> AA0365TNGTFB,AA0099 -> AA0365,F16C0Y165 -> F16C0Y165
P020276,2.65,1.6,0.0,0.0,0.0,0.0,1.6,266.0,AA0099TFBBOD -> AA0365TNGTFB,AA0099 -> AA0365,F16C0Y165 -> F16C0Y165
P020277,0.01,0.0,0.0,0.0,0.0,0.0,0.0,344.0,AA0099TFBBOD -> AA0365TNGTFB,AA0099 -> AA0365,F16C0Y165 -> F16C0Y165
P020281,0.01,0.0,0.0,0.0,0.0,0.0,0.0,248.0,AA0099TFBBOD -> AA0365TNGTFB,AA0099 -> AA0365,F16C0Y165 -> F16C0Y165
P020282,0.01,0.0,0.0,0.0,0.0,0.0,0.0,336.0,AA0099TFBBOD -> AA0365TNGTFB,AA0099 -> AA0365,F16C0Y165 -> F16C0Y165
P020283,1.0,1.8,1.8,0.4,1.2,2.0,0.0,373.0,AA0099TFBBOD -> AA0365TNGTFB,AA0099 -> AA0365,F16C0Y165 -> F16C0Y165
P020285,2.01,2.4,1.8,1.83,0.0,4.0,0.6,257.0,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165
P020287,0.65,1.0,1.0,1.1,0.0,2.6,0.0,266.0,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165
P020288,1.37,0.8,0.8,0.75,0.0,1.8,0.0,344.0,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165
P020290,0.84,0.2,0.0,0.0,0.0,0.0,0.2,79.0,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165
P020292,0.01,0.0,0.0,0.0,0.0,0.0,0.0,248.0,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165
P020293,0.61,0.2,0.2,0.4,0.0,0.8,0.0,336.0,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165
P020294,0.47,0.4,0.4,0.49,0.0,1.0,0.0,373.0,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165
P020298,1.74,1.2,0.0,0.0,0.0,0.0,1.2,266.0,AA0095TFBBOD -> AA0373TNGTFB,AA0095 -> AA0373,F0C0Y76 -> F16C0Y165
P020307,0.01,0.0,0.0,0.0,0.0,0.0,0.0,257.0,AA0101TFBBOD -> AA0373TNGTFB,AA0101 -> AA0373,F16C0Y165 -> F16C0Y165
P020309,0.68,0.8,0.8,0.75,0.0,1.8,0.0,266.0,AA0101TFBBOD -> AA0373TNGTFB,AA0101 -> AA0373,F16C0Y165 -> F16C0Y165
P020314,0.92,1.0,0.6,0.49,0.0,1.0,0.4,248.0,AA0101TFBBOD -> AA0373TNGTFB,AA0101 -> AA0373,F16C0Y165 -> F16C0Y165
P020317,0.5,0.4,0.4,0.8,0.0,1.6,0.0,527.0,AA0119TFBBOD -> AA0373TNGTFB,AA0119 -> AA0373,F16C0Y165 -> F16C0Y165
P020318,10.7,11.6,10.0,3.95,4.4,14.4,1.6,257.0,AA0119TFBBOD -> AA0373TNGTFB,AA0119 -> AA0373,F16C0Y165 -> F16C0Y165
P020320,0.63,1.2,1.2,0.75,0.2,2.0,0.0,266.0,AA0119TFBBOD -> AA0373TNGTFB,AA0119 -> AA0373,F16C0Y165 -> F16C0Y165
P020321,0.01,0.0,0.0,0.0,0.0,0.0,0.0,344.0,AA0119TFBBOD -> AA0373TNGTFB,AA0119 -> AA0373,F16C0Y165 -> F16C0Y165
P020323,0.01,0.0,0.0,0.0,0.0,0.0,0.0,79.0,AA0119TFBBOD -> AA0373TNGTFB,AA0119 -> AA0373,F16C0Y165 -> F16C0Y165
P020325,1.03,1.2,0.6,0.8,0.0,1.8,0.6,248.0,AA0119TFBBOD -> AA0373TNGTFB,AA0119 -> AA0373,F16C0Y165 -> F16C0Y165
P020326,0.85,0.8,0.8,0.75,0.0,1.8,0.0,336.0,AA0119TFBBOD -> AA0373TNGTFB,AA0119 -> AA0373,F16C0Y165 -> F16C0Y165
P020329,5.08,4.2,4.2,1.94,1.6,6.6,0.0,116.0,BA2492TFBCMJ -> AA0363TNGTFB,BA2492 -> AA0363,F0C0Y76 -> F16C0Y165
P020331,2.88,2.4,2.4,1.2,1.0,3.8,0.0,142.0,BA2492TFBCMJ -> AA0363TNGTFB,BA2492 -> AA0363,F0C0Y76 -> F16C0Y165
P020332,1.37,0.6,0.6,0.49,0.0,1.0,0.0,191.0,BA2492TFBCMJ -> AA0363TNGTFB,BA2492 -> AA0363,F0C0Y76 -> F16C0Y165
P020336,2.92,1.6,1.6,1.02,0.2,2.8,0.0,107.0,BA2492TFBCMJ -> AA0363TNGTFB,BA2492 -> AA0363,F0C0Y76 -> F16C0Y165
P020337,0.54,0.4,0.4,0.49,0.0,1.0,0.0,164.0,BA2492TFBCMJ -> AA0363TNGTFB,BA2492 -> AA0363,F0C0Y76 -> F16C0Y165
P020340,0.76,0.8,0.8,0.75,0.0,1.8,0.0,116.0,BA2494TFBCMJ -> AA0363TNGTFB,BA2494 -> AA0363,F0C0Y76 -> F16C0Y165
P020351,1.29,1.0,1.0,0.89,0.0,2.0,0.0,116.0,BA2488TFBCMJ -> AA0365TNGTFB,BA2488 -> AA0365,F16C0Y165 -> F16C0Y165
P020355,0.59,0.8,0.8,0.75,0.0,1.8,0.0,295.0,BA2488TFBCMJ -> AA0365TNGTFB,BA2488 -> AA0365,F16C0Y165 -> F16C0Y165
P020360,0.33,0.0,0.0,0.0,0.0,0.0,0.0,283.0,BA2488TFBCMJ -> AA0365TNGTFB,BA2488 -> AA0365,F16C0Y165 -> F16C0Y165
P020361,0.46,0.2,0.2,0.4,0.0,0.8,0.0,288.0,BA2488TFBCMJ -> AA0373TNGTFB,BA2488 -> AA0373,F16C0Y165 -> F16C0Y165
P020362,3.28,4.2,4.2,2.04,2.2,7.2,0.0,116.0,BA2488TFBCMJ -> AA0373TNGTFB,BA2488 -> AA0373,F16C0Y165 -> F16C0Y165
P020364,0.3,0.0,0.0,0.0,0.0,0.0,0.0,142.0,BA2488TFBCMJ -> AA0373TNGTFB,BA2488 -> AA0373,F16C0Y165 -> F16C0Y165
P020369,6.99,7.6,7.6,1.85,4.8,9.0,0.0,107.0,BA2488TFBCMJ -> AA0373TNGTFB,BA2488 -> AA0373,F16C0Y165 -> F16C0Y165
P020373,0.45,0.2,0.0,0.0,0.0,0.0,0.2,92.0,BA2148TFBCPJ -> AA0365TNGTFB,BA2148 -> AA0365,F16C0Y165 -> F16C0Y165
P020375,0.01,0.0,0.0,0.0,0.0,0.0,0.0,114.0,BA2148TFBCPJ -> AA0365TNGTFB,BA2148 -> AA0365,F16C0Y165 -> F16C0Y165
P020380,2.03,2.6,0.0,0.0,0.0,0.0,2.6,85.0,BA2148TFBCPJ -> AA0365TNGTFB,BA2148 -> AA0365,F16C0Y165 -> F16C0Y165
P020385,0.48,1.2,1.2,0.75,0.2,2.0,0.0,189.0,BA2426TFBCPJ -> AA0373TNGTFB,BA2426 -> AA0373,F0C0Y76 -> F16C0Y165
P020391,0.21,0.6,0.0,0.0,0.0,0.0,0.6,85.0,BA2426TFBCPJ -> AA0373TNGTFB,BA2426 -> AA0373,F0C0Y76 -> F16C0Y165
